trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
67,3,True,2.5488905999809504,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,16,0.1861644999589771,0.314378899987787,0.5005433999467641,0.48871160007547587,True,near-160,10,3,2,1.875,1,down,4,0
68,3,True,7.623227300005965,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,44,0,0.7532925000414252,0.7532925000414252,0.5487342000706121,True,near-rnd3,10,3,3,1.875,1,up,8,0
69,2,True,1175.651304100058,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,16,0,0.28988629998639226,0.28988629998639226,0.7552593000000343,True,near-rndm,10,3,3,1.875,1,up,8,0
70,1,True,22.842278099968098,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,28,0,0.48830179998185486,0.48830179998185486,0.8891232999740168,False,near-000,10,1,0,0.625,1,up,8,0
71,3,True,4.3928805000614375,800.0,33.0,50.0,0,False,3,down,0.16666666666666666,40,0,0.6740662000374869,0.6740662000374869,0.9948657000204548,True,near-rnd3,11,1,1,0.625,1,down,4,0
72,2,True,2.60014669992961,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.2547798999585211,0.2531007999787107,0.5078806999372318,1.1018752999370918,True,near-240,11,1,1,0.625,1,down,4,0
73,3,True,1.7910580000607297,800.0,800.0,50.0,0,False,0,down,0.16666666666666666,12,0,0.242126900004223,0.242126900004223,1.9435301999328658,False,near-rndm,11,1,0,0.625,1,down,4,0
74,3,True,3.1413817000575364,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,16,0.11109839996788651,0.3176017999649048,0.4287001999327913,0.9917251999722794,False,near-080,11,1,0,0.625,1,up,8,0
75,1,True,3.100652400054969,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,28,0,0.4817472998984158,0.4817472998984158,4.712291999952868,False,near-000,11,2,0,1.25,1,up,8,0
76,1,True,1.9048970000585541,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.3025258999550715,0.3025258999550715,0.830523099983111,True,near-rnd2,11,2,1,1.25,1,up,8,0
77,2,True,1.8848393000662327,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,16,0.1754674999974668,0.3073758000973612,0.482843300094828,0.7770856000715867,True,near-160,11,4,3,2.5,1,down,4,0
78,2,True,1.9486853000707924,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.3154077000217512,0.3154077000217512,0.8932426000246778,True,near-rnd2,12,3,2,1.875,1,up,8,0
79,2,True,1.7064665999496356,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,16,0.1750304999295622,0.322439800016582,0.4974702999461442,1.0575415999628603,True,near-160,12,5,4,3.125,1,down,4,0
80,1,True,1.776962500065565,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,16,0.0954424999654293,0.2907701999647543,0.3862126999301836,1.4883417999371886,False,near-080,12,2,0,1.25,1,up,8,0
81,1,True,1.2886281999526545,800.0,33.0,50.0,0,False,3,down,0.16666666666666666,40,0,0.6611449000192806,0.6611449000192806,3.582370699965395,False,near-rnd3,12,2,1,1.25,1,down,4,0
82,2,True,1.3292733000125736,800.0,800.0,50.0,0,False,0,down,0.16666666666666666,12,0,0.23559620010200888,0.23559620010200888,1.6141253999667242,True,near-rndm,12,2,1,1.25,1,down,4,0
83,2,True,1.6974269000347704,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6268011999782175,0.6268011999782175,1.367729900055565,True,near-000,12,1,1,0.625,1,up,8,0
84,2,True,2.436867199954577,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.2636802000924945,0.24528699996881187,0.5089672000613064,0.837976299924776,True,near-240,12,2,2,1.25,1,down,4,0
85,2,True,2.0394307000096887,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,16,0.17650029994547367,0.31841419998090714,0.4949144999263808,0.6514467000961304,True,near-160,13,6,5,3.75,1,down,4,0
86,1,True,2.29365919996053,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.25060180004220456,0.2399937000591308,0.49059550010133535,1.8821835000999272,False,near-240,13,3,2,1.875,1,down,4,0
87,2,True,3.6882426000665873,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,24,0.10356079996563494,0.4341626000823453,0.5377234000479802,0.5999732000054792,True,near-080,13,1,1,0.625,1,up,8,0
88,4,True,2.004811300081201,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.3417784000048414,0.3417784000048414,0.8885608999989927,True,near-rnd2,13,4,3,2.5,1,up,8,0
89,2,True,1.9861705000512302,800.0,800.0,50.0,0,False,0,down,0.16666666666666666,12,0,0.23496110003907233,0.23496110003907233,1.4696678000036627,False,near-rndm,13,3,1,1.875,1,down,4,0
90,3,True,2.0077694000210613,800.0,33.0,50.0,0,False,3,down,0.16666666666666666,40,0,0.6903695999644697,0.6903695999644697,1.5948628999758512,False,near-rnd3,13,3,1,1.875,1,down,4,0
91,3,True,2.435848299995996,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6248536999337375,0.6248536999337375,0.5406253000255674,True,near-000,13,2,2,1.25,1,up,8,0
92,4,True,1.0893949000164866,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.3204646999947727,0.3204646999947727,1.1044268999248743,False,near-rnd2,14,5,3,3.125,1,up,8,0
93,1,True,1.5276685999706388,800.0,33.0,50.0,0,False,3,down,0.16666666666666666,40,0,0.6689089999999851,0.6689089999999851,0.8235522001050413,False,near-rnd3,14,4,1,2.5,1,down,4,0
94,1,True,1.6868794000474736,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6105121000437066,0.6105121000437066,0.7720709000714123,True,near-000,14,3,3,1.875,1,up,8,0
95,1,True,2.7678975999588147,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,12,0.17031439999118447,0.23774749995209277,0.40806189994327724,1.1001722000073642,True,near-160,14,1,1,0.625,1,down,4,0
96,2,True,4.458054199931212,800.0,800.0,50.0,0,False,0,down,0.16666666666666666,12,0,0.22749890002887696,0.22749890002887696,2.3162947999080643,False,near-rndm,14,4,1,2.5,1,down,4,0
97,3,True,1.3246695999987423,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.2596084999386221,0.2623837999999523,0.5219922999385744,0.7232637000270188,True,near-240,14,4,3,2.5,1,down,4,0
98,2,True,1.6514411000534892,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,24,0.10091969999484718,0.4434978000354022,0.5444175000302494,0.49366869998630136,True,near-080,14,2,2,1.25,1,up,8,0
99,1,True,2.0521443999605253,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,42,0,0.7009741000365466,0.7009741000365466,1.821964000002481,True,near-rnd3,15,1,1,0.625,1,up,2,0
100,1,True,2.2762364000082016,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,12,0.17472000000998378,0.24113059998489916,0.41585059999488294,0.6504759000381455,True,near-160,15,2,2,1.25,1,down,4,0
101,2,True,0.9909854000434279,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,14,0,0.25757319992408156,0.25757319992408156,1.097849200014025,True,near-rndm,15,1,1,0.625,1,up,2,0
102,3,True,1.1652573000174016,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,24,0.11034999997355044,0.4479190999409184,0.5582690999144688,0.7018233999842778,True,near-080,15,3,3,1.875,1,up,8,0
103,2,True,1.046151699963957,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.2601631000870839,0.25859380001202226,0.5187569000991061,0.7948902000207454,True,near-240,15,5,4,3.125,1,down,4,0
104,2,True,1.1689745000330731,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.3110325000016019,0.3110325000016019,0.8835928000044078,True,near-rnd2,15,6,4,3.75,1,up,8,0
105,1,True,2.817738400073722,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5537715000100434,0.5537715000100434,0.9611997000174597,False,near-000,15,1,0,0.625,1,down,4,0
106,3,True,1.2877458999864757,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.565819300012663,0.565819300012663,0.7765884000109509,True,near-000,16,2,1,1.25,1,down,4,0
107,2,True,1.4150857999920845,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.30694219993893057,0.30694219993893057,1.3405798999592662,False,near-rnd2,16,7,4,4.375,1,up,8,0
108,2,True,1.6096161999739707,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,12,0.17103880003560334,0.24426899990066886,0.4153077999362722,1.0672007000539452,False,near-160,16,3,2,1.875,1,down,4,0
109,3,True,1.5454963999800384,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.26540799997746944,0.2439106999663636,0.509318699943833,2.8850546999601647,False,near-240,16,6,4,3.75,1,down,4,0
110,3,True,1.6336536000017077,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,14,0,0.2709406999638304,0.2709406999638304,2.0620821000775322,False,near-rndm,16,2,1,1.25,2,up,2,0
111,1,True,1.6640860999468714,800.0,50.0,33.0,5,False,2,down,0.16666666666666666,20,0.09053159994073212,0.36438259994611144,0.45491419988684356,0.7031147999223322,True,near-080,16,1,1,0.625,1,down,4,0
112,1,True,1.3556653999257833,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,42,0,0.6948034999659285,0.6948034999659285,0.6042073999997228,True,near-rnd3,16,2,2,1.25,2,up,2,0
113,3,True,1.67247580003459,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,12,0.1905272000003606,0.25215580000076443,0.44268300000112504,3.125290199997835,False,near-160,17,4,2,2.5,1,down,4,0
114,1,True,8.590237799915485,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,14,0,0.252976999967359,0.252976999967359,1.7583639998920262,True,near-rndm,17,3,2,1.875,2,up,2,0
115,3,True,1.3884184999624267,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5723204000387341,0.5723204000387341,0.6340344999916852,True,near-000,17,3,2,1.875,1,down,4,0
116,1,True,1.9278124999254942,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.29686290002427995,0.29686290002427995,0.9696084000170231,False,near-rnd2,17,8,4,5.0,1,up,8,0
117,2,True,4.678998800111003,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.26247579988557845,0.34754320001229644,0.6100189998978749,1.1852417000336573,True,near-240,17,7,5,4.375,1,down,4,0
118,1,True,3.773202699958347,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,42,0,0.6956336000002921,0.6956336000002921,0.6782443999545649,True,near-rnd3,17,3,3,1.875,2,up,2,0
119,1,True,1.8645167000358924,800.0,50.0,33.0,5,False,2,down,0.16666666666666666,20,0.08872040000278503,0.36394800001289696,0.452668400015682,0.5770773000549525,True,near-080,17,2,2,1.25,1,down,4,0
120,4,True,3.7323587000137195,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,12,0.18387750000692904,0.26513559999875724,0.4490131000056863,0.7423393001081422,True,near-160,18,5,3,3.125,1,down,4,0
121,2,True,1.6072170999832451,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,42,0,0.7017947999993339,0.7017947999993339,0.6664432999677956,True,near-rnd3,18,4,4,2.5,2,up,2,0
122,1,True,6.408934799954295,800.0,50.0,33.0,5,False,2,down,0.16666666666666666,20,0.08961259992793202,0.36628019995987415,0.4558927998878062,0.6309657000238076,True,near-080,18,3,3,1.875,1,down,4,0
123,4,True,2.2741759000346065,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.2731236000545323,0.27511240006424487,0.5482360001187772,1.188884500064887,True,near-240,18,8,6,5.0,1,down,4,0
124,3,True,1.54702840000391,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5729047000641003,0.5729047000641003,0.5036697000032291,True,near-000,18,4,3,2.5,1,down,4,0
125,2,True,4.157492599915713,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.30454819998703897,0.30454819998703897,1.7113453999627382,False,near-rnd2,18,9,4,5.625,1,up,8,1
126,1,True,2.3564855000004172,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,14,0,0.2598993999417871,0.2598993999417871,2.5068625999847427,True,near-rndm,18,4,3,2.5,2,up,2,0
127,2,True,1.2143812000285834,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,42,0,0.7024523000000045,0.7024523000000045,0.8537761999759823,True,near-rnd3,19,5,5,3.125,2,up,2,0
128,1,True,1.4121291999472305,800.0,50.0,33.0,5,False,2,down,0.16666666666666666,16,0.09092950006015599,0.302384200040251,0.393313700100407,4.388712799991481,False,near-080,19,1,0,0.625,1,down,4,0
129,4,True,1.0736439999891445,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,12,0.18373190006241202,0.2574785000178963,0.4412104000803083,0.7162002000259236,True,near-160,19,6,4,3.75,1,down,4,0
130,1,True,2.5315043999580666,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5484788999892771,0.5484788999892771,0.5599102999549359,True,near-000,19,5,4,3.125,1,down,4,0
131,1,True,2.4379757000133395,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,12,0.32772910001222044,0.234524599974975,0.5622536999871954,0.725535299978219,True,near-240,19,9,7,5.625,1,down,4,1
