trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
96,True,1.9604645999788772,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.027643500012345612,0.027643500012345612,1.635419099999126,False,near-rndm,14,2,0,1.25,1,down,8,0
97,True,2.885135899996385,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.48695230000885203,0.48695230000885203,0.6992934999871068,False,near-000,14,8,5,5.0,1,down,8,0
98,True,1.8266230000008363,800.0,50.0,33.0,15,False,2,down,0.25,16,0.24794849997851998,0.30182270001387224,0.5497711999923922,1.951710399996955,False,near-240,14,1,0,0.625,0.5,down,8,0
99,True,2.8648675000004005,800.0,50.0,33.0,5,False,2,down,0.25,16,0.09215149999363348,0.29450750001706183,0.3866590000106953,0.8671295999956783,False,near-080,15,2,1,1.25,1,down,8,0
100,True,1.5259096999943722,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.4856016000267118,0.4856016000267118,0.5645616999827325,False,near-000,15,9,5,5.625,1,down,8,1
101,True,1.6517251000041142,800.0,50.0,33.0,15,False,2,down,0.25,16,0.25237410000409,0.3741901000030339,0.6265642000071239,0.5903746999974828,True,near-240,15,2,1,1.25,1,down,8,0
102,True,1.6050112000084482,800.0,800.0,50.0,0,False,0,up,0.25,8,0,0.16155869999784045,0.16155869999784045,0.6725375000096392,True,near-rndm,15,1,1,0.625,1,up,4,0
103,True,1.3883145999861881,800.0,100.0,50.0,0,False,1,down,0.25,16,0,0.30151700001442805,0.30151700001442805,0.747579399991082,True,near-rnd2,14,3,3,1.875,1,down,8,0
104,True,2.4407479999936186,800.0,50.0,33.0,10,False,2,up,0.25,20,0.17188150002039038,0.36293429997749627,0.5348157999978866,0.42917499999748543,False,near-160,15,2,1,1.25,1,up,4,0
105,True,2.0677921999886166,800.0,33.0,50.0,0,False,3,up,0.25,60,0,0.9842111000034492,0.9842111000034492,2.002833999984432,True,near-rnd3,15,7,5,4.375,0.5,up,16,0
106,True,1.8742509000003338,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.4882381999923382,0.4882381999923382,0.7657991999876685,True,near-000,16,10,6,6.25,1,down,8,1
107,True,2.511848399997689,800.0,50.0,33.0,5,False,2,down,0.25,16,0.17911979998461902,0.2976255999819841,0.47674539996660315,1.2825466999784112,False,near-080,16,3,1,1.875,1,down,8,0
108,True,1.9053738999937195,800.0,33.0,50.0,0,False,3,down,0.25,44,0,0.7263108000042848,0.7263108000042848,0.8978683000023011,True,near-rnd3,16,1,1,0.625,0.5,down,8,0
109,True,4.857467699999688,800.0,800.0,50.0,0,False,0,up,0.25,8,0,0.15388840000377968,0.15388840000377968,0.6316167000040878,True,near-rndm,16,2,2,1.25,1,up,4,0
110,True,1.197383999999147,800.0,50.0,33.0,10,False,2,up,0.25,20,0.16727249999530613,0.359465600020485,0.5267381000157911,0.5184378999983892,True,near-160,16,3,2,1.875,1,up,4,0
111,True,1.9104960999975447,800.0,50.0,33.0,15,False,2,down,0.25,16,0.25328959999023937,0.3057002000277862,0.5589898000180256,0.6870788999949582,False,near-240,16,3,1,1.875,1,down,8,0
112,True,2.0408427999936976,800.0,100.0,50.0,0,False,1,down,0.25,8,0,0.1713369000062812,0.1713369000062812,0.7041590000153519,True,near-rnd2,15,1,1,0.625,1,down,8,0
113,True,1.9688216999929864,800.0,50.0,33.0,15,False,2,down,0.25,16,0.25204789999406785,0.30537570000160486,0.5574235999956727,0.7341958000033628,False,near-240,17,4,1,2.5,1,down,8,0
114,True,1.9260037000058219,800.0,50.0,33.0,5,False,2,down,0.25,16,0.08949899999424815,0.442708800022956,0.5322078000172041,3.9246395000081975,False,near-080,17,4,1,2.5,1,down,8,0
115,True,1.544074500008719,800.0,33.0,50.0,0,False,3,down,0.25,44,0,0.7272948999889195,0.7272948999889195,1.2204074999899603,False,near-rnd3,17,2,1,1.25,1,down,8,0
116,True,1.9055343999934848,800.0,100.0,50.0,0,False,1,down,0.25,8,0,0.1690126000030432,0.1690126000030432,0.7205786999838892,True,near-rnd2,16,2,2,1.25,1,down,8,0
117,True,2.739989499998046,800.0,800.0,50.0,0,False,0,up,0.25,8,0,0.15669730000081472,0.15669730000081472,0.5643709000141826,True,near-rndm,17,3,3,1.875,1,up,4,0
118,True,1.1953369000111707,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.49270020000403747,0.49270020000403747,0.6302995000150986,True,near-000,17,11,7,6.875,1,down,8,1
119,True,3.992002599989064,800.0,50.0,33.0,10,False,2,up,0.25,20,0.17141699997591786,0.3642710999993142,0.535688099975232,0.5313471000117715,True,near-160,17,4,3,2.5,1,up,4,0
120,True,1.9710912000155076,800.0,800.0,50.0,0,False,0,down,0.25,4,0,0.0873526000068523,0.0873526000068523,0.6682867000054102,True,near-rndm,18,1,1,0.625,1,down,2,0
121,True,2.0886312999937218,800.0,50.0,33.0,5,False,2,up,0.25,24,0.09332340001128614,0.4223518999933731,0.5156753000046592,0.5192672999983188,True,near-080,18,1,1,0.625,1,up,4,0
122,True,1.3493044000060763,800.0,50.0,33.0,15,False,2,up,0.25,24,0.2512691000010818,0.4223501000087708,0.6736192000098526,1.1221252999966964,False,near-240,18,1,0,0.625,1,up,4,0
123,True,1.7118044000235386,800.0,50.0,33.0,10,False,2,up,0.25,20,0.16837679999298416,0.3641300000017509,0.532506799994735,0.34158819998265244,False,near-160,18,5,3,3.125,1,up,4,0
124,True,1.5895025999925565,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.48631619999650866,0.48631619999650866,1.5013303000014275,False,near-000,18,12,7,7.5,1,down,8,1
125,True,3.367659800016554,800.0,33.0,50.0,0,False,3,down,0.25,44,0,0.7257419999805279,0.7257419999805279,0.48072819999651983,False,near-rnd3,18,3,1,1.875,1,down,8,0
126,True,1.7779741000267677,800.0,100.0,50.0,0,False,1,down,0.25,8,0,0.1667543000075966,0.1667543000075966,0.8528341999917757,False,near-rnd2,17,3,2,1.875,1,down,8,0
127,True,1.763683500001207,800.0,50.0,33.0,5,False,2,up,0.25,24,0.08897690000594594,0.4231586999958381,0.512135600001784,1.0221639000228606,False,near-080,19,2,1,1.25,1,up,4,0
128,True,2.2045783000066876,800.0,100.0,50.0,0,False,1,down,0.25,8,0,0.16216800000984222,0.16216800000984222,0.6906513000139967,True,near-rnd2,18,4,3,2.5,1,down,8,0
129,True,2.461901599977864,800.0,800.0,50.0,0,False,0,down,0.25,4,0,0.09217180000268854,0.09217180000268854,0.5694347000098787,True,near-rndm,19,2,2,1.25,2,down,2,0
130,True,1.5857140999869443,800.0,50.0,33.0,15,False,2,up,0.25,24,0.25015520001761615,0.4309456000046339,0.68110080002225,0.3204890000051819,True,near-240,19,2,1,1.25,1,up,4,0
131,True,1.814835099998163,800.0,50.0,33.0,10,False,2,up,0.25,20,0.17298569998820312,0.36401479999767616,0.5370004999858793,0.36310829999274574,False,near-160,19,6,3,3.75,1,up,4,0
132,True,2.7453335000027437,800.0,33.0,50.0,0,False,3,down,0.25,44,0,0.7268553000176325,0.7268553000176325,0.5312667999824043,False,near-rnd3,19,4,1,2.5,1,down,8,0
133,True,1.7455654999939725,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.4876887999998871,0.4876887999998871,0.31367730000056326,True,near-000,19,13,8,8.125,1,down,8,1
134,True,1.7310303999984171,800.0,50.0,33.0,15,False,2,up,0.25,24,0.24620779999531806,0.43433429999276996,0.680542099988088,0.18620509997708723,False,near-240,20,3,1,1.875,1,up,4,0
135,True,1.4298558000009507,800.0,50.0,33.0,10,False,2,up,0.25,20,0.26031039998633787,0.3652322000125423,0.6255425999988802,2.435886199993547,False,near-160,20,7,3,4.375,1,up,4,0
136,True,1.3162324000149965,800.0,33.0,50.0,0,False,3,up,0.25,52,0,0.8493331000208855,0.8493331000208855,0.21542930000578053,True,near-rnd3,20,1,1,0.625,1,up,4,0
137,True,1.5873318999947514,800.0,50.0,33.0,5,False,2,up,0.25,24,0.08681060001254082,0.43255599998519756,0.5193665999977384,1.1261560999846552,False,near-080,20,3,1,1.875,1,up,4,0
138,True,2.9620853000087664,800.0,800.0,50.0,0,False,0,down,0.25,4,0,0.09092420001979917,0.09092420001979917,0.575893500004895,True,near-rndm,20,3,3,1.875,2,down,2,0
