primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,4.858300799969584,33.0,50.0,1,True,90,1.0,[20. 20.],0.08,0.0855756001546979,0.6096085000317544,True
True,1.6877336001489311,50.0,100.0,1,True,0,1.0,[20. 20.],0.08,0.08970599994063377,0.5668153001461178,True
True,1.3674041000194848,800.0,33.0,3,False,90,1.0,[20. 20.],0.14400000000000002,0.14713779999874532,0.6695356001146138,False
True,1.853259600000456,50.0,800.0,2,True,0,1.0,[20. 20.],0.512,0.517437299946323,0.7576021000277251,False
True,1.9734708000905812,33.0,33.0,0,True,90,1.0,[20. 20.],0.016,0.018023200100287795,0.5938695999793708,True
True,7.0394496999215335,800.0,100.0,1,False,90,1.0,[20. 20.],0.08,0.08706480008549988,0.5914056000765413,True
True,3.100380799965933,800.0,33.0,3,False,0,1.0,[20. 20.],0.20800000000000002,0.21124119986779988,0.7522316998802125,False
True,11.244881500024348,50.0,50.0,0,True,90,1.0,[20. 20.],0.016,0.022748599993065,0.5790012001525611,True
True,122.7119965001475,50.0,800.0,2,True,90,1.0,[20. 20.],0.5760000000000001,0.5805159001611173,0.5945915998890996,True
True,2.453514400171116,100.0,100.0,0,True,90,1.0,[20. 20.],0.016,0.02208489994518459,0.736769099952653,True
True,8.921840200200677,800.0,33.0,3,False,90,1.0,[20. 20.],0.272,0.2753387000411749,1.567542300093919,True
True,5.511830100091174,33.0,100.0,2,True,90,1.0,[20. 20.],0.5760000000000001,0.5846288001630455,0.37883979990147054,True
True,5.391042799921706,800.0,33.0,3,False,90,1.0,[20. 20.],0.272,0.2746214000508189,0.7932907999493182,True
True,1.9940665001049638,800.0,800.0,0,True,90,1.0,[20. 20.],0.016,0.021299300016835332,0.6360672002192587,True
True,3.100428600097075,50.0,800.0,2,True,0,1.0,[20. 20.],0.5760000000000001,0.5807966000866145,0.7486751000396907,False
True,1.953849600162357,800.0,33.0,3,False,90,1.0,[20. 20.],0.272,0.27618759986944497,1.3500038001220673,True
True,47.850376500049606,800.0,800.0,0,True,0,1.0,[20. 20.],0.016,0.02160650002770126,1.0082845001015812,True
