trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,direction,size,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
180,True,390.0968886999617,100.0,50.0,1,False,up,0.25,8,0.128,390.09693559998414,390.09693480003625,True,far_1,26,7,4,4.375,1,up,4,0
181,True,390.0968886999617,33.0,800.0,3,True,down,0.25,36,0.5760000000000001,390.09693559998414,432.32105809995846,True,near_3,25,7,6,4.375,2,down,2,0
182,False,432.3211000000301,800.0,33.0,3,False,up,0.25,18,0.28800000000000003,432.32105590001447,394.8653665000311,False,far_3,26,3,1,1.875,2,up,1,0
183,True,394.86532039995654,800.0,100.0,1,False,up,0.25,8,0.128,394.86536739997973,436.000800699956,True,far_1,27,8,5,5.0,1,up,4,0
184,True,436.0008421000384,33.0,800.0,3,True,down,0.25,36,0.5760000000000001,436.0007983000105,399.7667453000322,True,near_3,26,8,7,5.0,2,down,2,0
185,True,399.7666999999492,100.0,100.0,0,True,down,0.25,4,0.064,399.7667464999831,399.7667453000322,True,near_0,27,8,7,5.0,2,down,2,0
186,True,399.7666999999492,50.0,800.0,2,True,up,0.25,24,0.384,399.7667464999831,441.74884899996687,False,near_2,27,10,5,6.25,1,up,4,1
187,True,441.74888920004014,800.0,33.0,3,False,up,0.25,18,0.28800000000000003,441.74884650000604,404.2364081000269,False,far_3,26,3,1,1.875,2,up,1,0
188,True,404.23636369995074,50.0,100.0,1,True,up,0.25,14,0.224,404.2364091999916,404.2364081000269,True,near_1,26,2,1,1.25,2,up,1,0
189,True,404.23636369995074,100.0,33.0,2,False,up,0.25,20,0.32,404.2364091999916,404.2364081000269,True,far_2,27,8,4,5.0,2,up,2,0
190,True,404.23636369995074,33.0,800.0,3,True,down,0.25,36,0.5760000000000001,404.2364091999916,453.4759721999726,True,near_3,27,9,8,5.625,2,down,2,1
191,True,453.4760123000451,800.0,33.0,3,False,up,0.25,18,0.28800000000000003,453.475969799998,409.3601991000178,False,far_3,27,4,1,2.5,2,up,1,0
192,True,409.36015429995314,100.0,33.0,2,False,up,0.25,20,0.32,409.36019999999553,409.3601991000178,False,far_2,28,9,4,5.625,2,up,2,1
193,True,409.36015429995314,50.0,33.0,1,False,up,0.25,8,0.128,409.36019999999553,409.3601991000178,True,far_1,28,9,6,5.625,1,up,4,1
194,True,409.36015429995314,800.0,800.0,0,True,down,0.25,4,0.064,409.36019999999553,467.5911723999743,True,near_0,28,9,8,5.625,2,down,2,1
195,True,467.5912129000353,50.0,800.0,2,True,up,0.25,26,0.41600000000000004,467.5911702000012,412.8335830000142,False,near_2,28,1,0,0.625,1,up,2,0
196,True,412.83353809996333,100.0,800.0,1,True,up,0.25,14,0.224,412.83358389999194,471.2885742999788,True,near_1,27,3,2,1.875,2,up,1,0
197,True,471.2886146000237,100.0,100.0,0,True,down,0.25,3,0.048,471.2885721000057,471.2885742999788,True,near_0,29,1,1,0.625,2,down,1,0
198,True,471.2886146000237,800.0,50.0,2,False,up,0.25,20,0.32,471.2885721000057,419.0891787000146,True,far_2,29,10,5,6.25,2,up,2,1
199,True,419.0891332999745,33.0,800.0,3,True,down,0.25,35,0.56,419.08917959999235,476.7513058999757,False,near_3,28,1,0,0.625,2,down,1,0
200,True,476.7513470000122,800.0,33.0,3,False,up,0.25,18,0.28800000000000003,476.7513037000026,427.11649870002293,False,far_3,28,5,1,3.125,2,up,1,0
201,True,427.1164530999813,33.0,50.0,1,True,up,0.25,14,0.224,427.11649949998537,427.11649870002293,True,near_1,28,4,3,2.5,2,up,1,0
202,True,427.1164530999813,100.0,50.0,1,False,up,0.25,8,0.128,427.11649949998537,427.11649870002293,False,far_1,29,10,6,6.25,1,up,4,1
203,True,427.1164530999813,33.0,100.0,2,True,up,0.25,26,0.41600000000000004,427.11649949998537,427.11649870002293,False,near_2,29,2,0,1.25,2,up,2,0
204,True,427.1164530999813,50.0,50.0,0,True,down,0.25,3,0.048,427.11649949998537,427.11649870002293,True,near_0,30,2,2,1.25,2,down,1,0
205,True,427.1164530999813,100.0,33.0,2,False,up,0.25,20,0.32,427.11649949998537,427.11649870002293,False,far_2,30,11,5,6.875,2,up,2,1
206,True,427.1164530999813,100.0,50.0,1,False,up,0.25,8,0.128,427.11649949998537,427.11649870002293,False,far_1,30,11,6,6.875,1,up,4,1
207,True,427.1164530999813,50.0,800.0,2,True,up,0.25,26,0.41600000000000004,427.11649949998537,515.0295707999758,False,near_2,30,3,0,1.875,2,up,2,0
208,True,515.02961160001,800.0,33.0,3,False,up,0.25,19,0.304,515.0295685000019,430.13709270002437,False,far_3,29,1,0,0.625,2,up,1,0
209,True,430.1370476999873,33.0,800.0,3,True,down,0.25,35,0.56,430.1370936999883,517.4213037999725,True,near_3,29,2,1,1.25,2,down,1,0
210,True,517.4213441000029,100.0,800.0,1,True,up,0.25,14,0.224,517.4213013000117,434.5417334000231,True,near_1,29,5,4,3.125,2,up,1,0
211,True,434.541688399986,33.0,33.0,0,True,down,0.25,3,0.048,434.54173459998856,434.5417334000231,True,near_0,31,3,3,1.875,2,down,1,0
212,True,434.541688399986,50.0,33.0,1,False,up,0.25,8,0.128,434.54173459998856,434.5417334000231,False,far_1,31,12,6,7.5,1,up,4,1
213,True,434.541688399986,800.0,33.0,3,False,up,0.25,19,0.304,434.54173459998856,533.9083306999673,False,far_3,30,2,0,1.25,2,up,1,0
214,True,533.9083708000107,800.0,50.0,2,False,up,0.25,20,0.32,533.9083277000027,437.8475600000238,True,far_2,31,12,6,7.5,2,up,2,1
215,True,437.84751199997845,50.0,100.0,1,True,up,0.25,14,0.224,437.8475599999947,437.8475600000238,True,near_1,30,6,5,3.75,2,up,1,0
216,True,437.84751199997845,50.0,800.0,2,True,up,0.25,26,0.41600000000000004,437.8475599999947,539.532668699976,False,near_2,31,4,0,2.5,2,up,2,0
217,True,539.5327124000178,33.0,800.0,3,True,down,0.25,35,0.56,539.5326673999953,442.0544364000234,True,near_3,30,3,2,1.875,2,down,1,0
218,True,442.0543884999788,800.0,33.0,3,False,up,0.25,19,0.304,442.0544363999943,542.4769894999627,False,far_3,31,3,0,1.875,2,up,1,0
219,True,542.4770330000174,100.0,50.0,1,False,up,0.25,10,0.16,542.4769881999964,542.4769894999627,False,far_1,32,1,0,0.625,1,up,2,0
220,True,542.4770330000174,50.0,800.0,2,True,up,0.25,28,0.448,542.4769881999964,450.6270280000317,True,near_2,32,1,1,0.625,2,up,4,0
221,True,450.62698019997333,800.0,50.0,2,False,up,0.25,20,0.32,450.62702790000185,546.9744681999582,True,far_2,32,13,7,8.125,2,up,2,1
222,True,546.9745114000252,33.0,800.0,3,True,down,0.25,35,0.56,546.9744670999935,459.72688330004166,False,near_3,31,4,2,2.5,2,down,1,0
223,True,459.72683539996797,800.0,800.0,0,True,down,0.25,3,0.048,459.72688289999496,549.8273880999477,True,near_0,32,4,4,2.5,2,down,1,0
224,True,549.8274315000308,50.0,100.0,1,True,up,0.25,14,0.224,549.8273871999991,549.8273880999477,False,near_1,31,7,5,4.375,2,up,1,0
225,True,549.8274315000308,100.0,50.0,1,False,up,0.25,10,0.16,549.8273871999991,549.8273880999477,False,far_1,33,2,0,1.25,2,up,2,0
226,True,549.8274315000308,33.0,800.0,3,True,down,0.25,35,0.56,549.8273871999991,471.0299549000483,False,near_3,32,5,2,3.125,2,down,1,0
227,False,471.02990729996236,33.0,50.0,1,True,up,0.25,14,0.224,471.02995459998783,471.0299549000483,False,near_1,32,8,5,5.0,2,up,1,0
228,True,471.02990729996236,100.0,100.0,0,True,down,0.25,3,0.048,471.02995459998783,471.0299549000483,False,near_0,33,5,4,3.125,2,down,1,0
229,True,471.02990729996236,800.0,33.0,3,False,up,0.25,19,0.304,471.02995459998783,560.9943093999464,False,far_3,32,4,0,2.5,2,up,1,0
230,True,560.9943525000272,800.0,50.0,2,False,up,0.25,20,0.32,560.9943085000123,474.5514635000436,True,far_2,33,14,8,8.75,2,up,2,1
231,True,474.5514156999707,33.0,100.0,2,True,up,0.25,28,0.448,474.55146309998236,474.5514635000436,True,near_2,33,2,2,1.25,1,up,4,0
232,True,474.5514156999707,33.0,800.0,3,True,down,0.25,35,0.56,474.55146309998236,569.5918114999513,True,near_3,33,6,3,3.75,2,down,1,0
233,True,569.5918484000285,800.0,100.0,1,False,up,0.25,10,0.16,569.591808400015,479.9657209000434,False,far_1,34,3,0,1.875,2,up,2,0
234,True,479.96567959996173,50.0,100.0,1,True,up,0.25,14,0.224,479.96572239998204,479.9657209000434,False,near_1,32,8,5,5.0,2,up,1,0
235,True,479.96567959996173,800.0,50.0,2,False,up,0.25,20,0.32,479.96572239998204,576.7697241999558,True,far_2,34,15,9,9.375,2,up,2,1
236,True,576.7697604000277,800.0,33.0,3,False,up,0.25,20,0.32,576.7697214000073,485.1999496000353,False,far_3,33,1,0,0.625,2,up,1,0
237,True,485.19990939996205,100.0,100.0,0,True,down,0.25,3,0.048,485.1999511999893,485.1999496000353,True,near_0,34,6,5,3.75,2,down,1,0
238,True,485.19990939996205,33.0,100.0,2,True,up,0.25,28,0.448,485.1999511999893,485.1999496000353,True,near_2,34,3,3,1.875,1,up,4,0
239,True,485.19990939996205,100.0,100.0,0,True,down,0.25,3,0.048,485.1999511999893,485.1999496000353,True,near_0,35,7,6,4.375,2,down,1,0
240,True,485.19990939996205,800.0,100.0,1,False,up,0.25,10,0.16,485.1999511999893,602.579457899963,True,far_1,35,4,1,2.5,2,up,2,0
241,True,602.5794937000319,33.0,800.0,3,True,down,0.25,35,0.56,602.5794549999991,489.94060050003463,False,near_3,34,7,3,4.375,2,down,1,0
242,True,489.9405604999629,800.0,33.0,3,False,up,0.25,20,0.32,489.9406020999886,622.7398830999591,False,far_3,34,2,0,1.25,2,up,1,0
243,True,622.7399183000234,50.0,100.0,1,True,up,0.25,14,0.224,622.739880100009,622.7398830999591,True,near_1,33,9,6,5.625,2,up,1,1
244,True,622.7399183000234,33.0,100.0,2,True,down,0.25,24,0.384,622.739880100009,622.7398830999591,True,near_2,35,1,1,0.625,1,down,2,0
245,True,622.7399183000234,100.0,33.0,2,False,up,0.25,20,0.32,622.739880100009,622.7398830999591,False,far_2,35,16,9,10.0,2,up,2,1
246,True,622.7399183000234,50.0,33.0,1,False,up,0.25,10,0.16,622.739880100009,622.7398830999591,False,far_1,36,5,1,3.125,2,up,2,0
247,True,622.7399183000234,800.0,33.0,3,False,up,0.25,20,0.32,622.739880100009,509.1171320000285,True,far_3,35,3,1,1.875,2,up,1,0
248,True,509.1170788999734,50.0,800.0,2,True,down,0.25,24,0.384,509.1171204999846,625.5774305999657,True,near_2,36,2,2,1.25,2,down,2,0
249,True,625.5774788000126,100.0,800.0,1,True,up,0.25,14,0.224,625.5774409000151,511.64699050002673,True,near_1,34,10,7,6.25,2,up,1,1
250,True,511.64693789997546,800.0,50.0,2,False,up,0.25,20,0.32,511.64697889998206,631.2326207999722,False,far_2,36,17,9,10.625,2,up,2,2
251,True,631.2326693000214,50.0,50.0,0,True,down,0.25,3,0.048,631.232631100007,631.2326207999722,False,near_0,36,8,6,5.0,2,down,1,0
252,True,631.2326693000214,33.0,800.0,3,True,down,0.25,35,0.56,631.232631100007,564.3429073000152,True,near_3,35,8,4,5.0,2,down,1,0
253,True,564.3428543999762,50.0,100.0,1,True,up,0.25,14,0.224,564.3428956999851,564.3429073000152,True,near_1,35,11,8,6.875,2,up,1,1
254,True,564.3428543999762,100.0,50.0,1,False,up,0.25,12,0.192,564.3428956999851,564.3429073000152,True,far_1,37,1,1,0.625,2,up,2,0
255,True,564.3428543999762,800.0,800.0,0,True,down,0.25,3,0.048,564.3428956999851,638.34376839998,True,near_0,37,9,7,5.625,2,down,1,1
256,True,638.3438166000124,50.0,800.0,2,True,down,0.25,24,0.384,638.343778800001,566.9045954000176,False,near_2,37,3,2,1.875,2,down,2,0
257,True,566.9045427999808,800.0,33.0,3,False,up,0.25,20,0.32,566.9045836999867,640.7405927999789,True,far_3,36,4,2,2.5,2,up,1,0
258,True,640.740641100012,800.0,50.0,2,False,up,0.25,20,0.32,640.7406031999999,569.5456826000154,False,far_2,37,18,9,11.25,2,up,2,2
259,True,569.5456295999757,33.0,800.0,3,True,down,0.25,35,0.56,569.5456708999991,644.2775074999809,True,near_3,36,9,5,5.625,2,down,1,1
260,True,644.2775564000185,800.0,50.0,2,False,up,0.25,21,0.336,644.2775178999873,572.209341800015,True,far_2,38,1,1,0.625,2,up,1,0
261,True,572.2092875999806,800.0,33.0,3,False,up,0.25,20,0.32,572.2093299000117,647.4663853999809,False,far_3,37,5,2,3.125,2,up,1,0
262,True,647.4664352000109,50.0,800.0,2,True,down,0.25,24,0.384,647.4663960999751,579.6377816000168,True,near_2,38,4,3,2.5,2,down,2,0
263,True,579.6377274999832,100.0,800.0,1,True,up,0.25,14,0.224,579.6377696000127,649.5428620999737,True,near_1,36,12,9,7.5,2,up,1,1
264,True,649.5429117000167,33.0,33.0,0,True,down,0.25,3,0.048,649.5428725999809,649.5428620999737,False,near_0,38,10,7,6.25,2,down,1,1
265,True,649.5429117000167,800.0,100.0,1,False,up,0.25,12,0.192,649.5428725999809,586.9074785000266,False,far_1,38,2,1,1.25,2,up,2,0
266,True,586.90742459998,33.0,800.0,3,True,down,0.25,35,0.56,586.9074667000095,652.8083756999695,True,near_3,37,10,6,6.25,2,down,1,1
267,True,652.808425500014,800.0,50.0,2,False,up,0.25,21,0.336,652.8083861999767,596.1251340000308,False,far_2,39,2,1,1.25,3,up,1,0
268,True,596.1250797999819,100.0,800.0,1,True,up,0.25,14,0.224,596.1251222000137,656.7012478999677,True,near_1,37,13,10,8.125,2,up,1,1
269,True,656.7012975000107,33.0,800.0,3,True,down,0.25,35,0.56,656.7012582999741,599.43303010003,True,near_3,38,11,7,6.875,2,down,1,1
270,True,599.4329759999819,33.0,100.0,2,True,down,0.25,24,0.384,599.4330184000137,599.43303010003,False,near_2,39,5,3,3.125,2,down,2,0
271,True,599.4329759999819,50.0,50.0,0,True,down,0.25,3,0.048,599.4330184000137,599.43303010003,True,near_0,39,11,8,6.875,2,down,1,1
272,True,599.4329759999819,800.0,33.0,3,False,up,0.25,20,0.32,599.4330184000137,668.4758070999669,True,far_3,38,6,3,3.75,2,up,1,0
273,True,668.4758568000107,800.0,100.0,1,False,up,0.25,12,0.192,668.4758174999733,604.0274830000271,True,far_1,39,3,2,1.875,2,up,2,0
274,True,604.0274284999759,100.0,800.0,1,True,up,0.25,14,0.224,604.0274711000238,670.5730900999624,True,near_1,38,14,11,8.75,2,up,1,1
275,True,670.5731403000245,800.0,50.0,2,False,up,0.25,21,0.336,670.5731007999711,611.1095096000354,False,far_2,40,3,1,1.875,3,up,1,0
276,True,611.1094551999704,100.0,100.0,0,True,down,0.25,3,0.048,611.1094977000175,611.1095096000354,True,near_0,40,12,9,7.5,2,down,1,1
277,True,611.1094551999704,50.0,800.0,2,True,down,0.25,24,0.384,611.1094977000175,676.5311725999636,True,near_2,40,6,4,3.75,2,down,2,0
278,True,676.5312228000257,800.0,33.0,3,False,up,0.25,20,0.32,676.5311830999708,615.1301077000244,True,far_3,39,7,4,4.375,2,up,1,0
279,True,615.1300529999717,100.0,50.0,1,False,up,0.25,12,0.192,615.1300957000203,615.1301077000244,True,far_1,40,4,3,2.5,2,up,2,0
280,True,615.1300529999717,33.0,800.0,3,True,down,0.25,35,0.56,615.1300957000203,682.3859599999705,True,near_3,39,12,8,7.5,2,down,1,1
281,True,682.3860103000188,800.0,800.0,0,True,down,0.25,3,0.048,682.3859705999785,618.4329421000293,True,near_0,41,13,10,8.125,2,down,1,1
282,True,618.4328872999758,33.0,800.0,3,True,down,0.25,35,0.56,618.4329302000115,688.8656578999653,True,near_3,40,13,9,8.125,2,down,1,1
283,True,688.8657083000144,100.0,33.0,2,False,up,0.25,21,0.336,688.865668399987,688.8656578999653,False,far_2,41,4,1,2.5,3,up,1,0
284,True,688.8657083000144,800.0,100.0,1,False,up,0.25,12,0.192,688.865668399987,626.1796870000253,True,far_1,41,5,4,3.125,2,up,2,0
285,True,626.1796319999848,800.0,33.0,3,False,up,0.25,20,0.32,626.1796752000082,693.3424696999718,True,far_3,40,8,5,5.0,2,up,1,0
286,True,693.3425202000071,33.0,100.0,2,True,down,0.25,24,0.384,693.3424799999921,693.3424696999718,True,near_2,41,7,5,4.375,2,down,2,0
287,True,693.3425202000071,33.0,100.0,2,True,down,0.25,24,0.384,693.3424799999921,693.3424696999718,False,near_2,42,8,5,5.0,2,down,2,0
288,True,693.3425202000071,33.0,800.0,3,True,down,0.25,35,0.56,693.3424799999921,637.0670663000201,True,near_3,41,14,10,8.75,2,down,1,1
289,True,637.0670107999904,800.0,50.0,2,False,up,0.25,21,0.336,637.0670546000038,700.9577669999708,False,far_2,42,5,1,3.125,3,up,1,0
290,True,700.9578183999984,100.0,100.0,0,True,down,0.25,3,0.048,700.957777299991,700.9577669999708,False,near_0,42,14,10,8.75,2,down,1,1
291,True,700.9578183999984,800.0,33.0,3,False,up,0.25,20,0.32,700.957777299991,645.6273150000197,False,far_3,41,9,5,5.625,2,up,1,1
292,True,645.6272591000015,50.0,33.0,1,False,up,0.25,12,0.192,645.6273033000034,645.6273150000197,False,far_1,42,6,4,3.75,2,up,2,0
293,True,645.6272591000015,100.0,100.0,0,True,down,0.25,3,0.048,645.6273033000034,645.6273150000197,True,near_0,43,15,11,9.375,2,down,1,1
294,True,645.6272591000015,50.0,800.0,2,True,down,0.25,24,0.384,645.6273033000034,715.6348227999697,False,near_2,43,9,5,5.625,2,down,2,1
295,True,715.6348741999973,33.0,800.0,3,True,down,0.25,35,0.56,715.6348331999907,656.7198891000298,True,near_3,42,15,11,9.375,2,down,1,1
296,True,656.7198336000001,800.0,33.0,3,False,up,0.25,20,0.32,656.719877399999,719.3155310999573,False,far_3,42,10,5,6.25,2,up,1,1
297,True,719.3155822999979,50.0,33.0,1,False,up,0.25,12,0.192,719.3155414999928,719.3155310999573,False,far_1,43,7,4,4.375,2,up,2,0
298,False,719.3155822999979,800.0,50.0,2,False,up,0.25,21,0.336,719.3155414999928,663.9714094000374,True,far_2,43,6,2,3.75,3,up,1,0
299,True,663.9713537999924,100.0,33.0,2,False,up,0.25,21,0.336,663.9713977000065,663.9714094000374,False,far_2,43,6,1,3.75,3,up,1,0
300,True,663.9713537999924,33.0,800.0,3,True,down,0.25,35,0.56,663.9713977000065,729.9139658999629,True,near_3,43,16,12,10.0,2,down,1,1
301,True,729.9140170000028,50.0,33.0,1,False,up,0.25,12,0.192,729.9139762999839,729.9139658999629,True,far_1,44,8,5,5.0,2,up,2,0
302,True,729.9140170000028,50.0,800.0,2,True,down,0.25,24,0.384,729.9139762999839,669.2070322000363,True,near_2,44,10,6,6.25,2,down,2,1
303,True,669.2069760999875,33.0,33.0,0,True,down,0.25,3,0.048,669.2070204000047,669.2070322000363,False,near_0,44,16,11,10.0,2,down,1,1
304,True,669.2069760999875,800.0,33.0,3,False,up,0.25,20,0.32,669.2070204000047,741.9514167999587,False,far_3,43,11,5,6.875,2,up,1,1
305,True,741.9514686000039,800.0,33.0,3,False,up,0.25,20,0.32,741.9514271999942,672.30720200004,False,far_3,44,12,5,7.5,2,up,1,1
306,True,672.3071454999881,50.0,800.0,2,True,down,0.25,24,0.384,672.3071902999945,745.422540399959,True,near_2,45,11,7,6.875,2,down,2,1
307,True,745.4225925000064,50.0,33.0,1,False,up,0.25,12,0.192,745.4225508999953,745.422540399959,True,far_1,45,9,6,5.625,2,up,2,1
308,True,745.4225925000064,800.0,50.0,2,False,up,0.25,21,0.336,745.4225508999953,678.0739193000336,True,far_2,44,7,2,4.375,3,up,1,0
309,True,678.073862699981,50.0,800.0,2,True,down,0.25,24,0.384,678.0739076000027,748.9472118999547,False,near_2,46,12,7,7.5,2,down,2,1
310,True,748.9472637000144,100.0,33.0,2,False,up,0.25,21,0.336,748.9472221999895,748.9472118999547,False,far_2,45,8,2,5.0,3,up,1,0
311,True,748.9472637000144,50.0,33.0,1,False,up,0.25,12,0.192,748.9472221999895,748.9472118999547,True,far_1,46,10,7,6.25,2,up,2,1
312,True,748.9472637000144,800.0,33.0,3,False,up,0.25,21,0.336,748.9472221999895,689.6824295000406,False,far_3,45,1,0,0.625,2,up,1,0
313,True,689.6823730999749,50.0,33.0,1,False,up,0.25,12,0.192,689.6824178000097,689.6824295000406,False,far_1,47,11,7,6.875,2,up,2,1
314,True,689.6823730999749,800.0,33.0,3,False,up,0.25,21,0.336,689.6824178000097,758.1979557999584,False,far_3,46,2,0,1.25,2,up,1,0
315,True,758.1980080000212,50.0,800.0,2,True,down,0.25,24,0.384,758.1979661999794,692.3901549000293,False,near_2,47,13,7,8.125,2,down,2,1
316,True,692.3900979999744,800.0,33.0,3,False,up,0.25,21,0.336,692.390143200013,761.018723599962,False,far_3,47,3,0,1.875,2,up,1,0
317,True,761.0187761000125,100.0,50.0,1,False,up,0.25,12,0.192,761.0187340999837,761.018723599962,True,far_1,48,12,8,7.5,2,up,2,1
318,True,761.0187761000125,33.0,100.0,2,True,down,0.25,24,0.384,761.0187340999837,761.018723599962,True,near_2,48,14,8,8.75,2,down,2,1
319,False,761.0187761000125,50.0,33.0,1,False,up,0.25,12,0.192,761.0187340999837,761.018723599962,True,far_1,49,13,9,8.125,2,up,2,1
320,True,761.0187761000125,800.0,33.0,3,False,up,0.25,21,0.336,761.0187340999837,706.2198006000253,False,far_3,48,4,0,2.5,2,up,1,0
321,True,706.2197437999857,50.0,800.0,2,True,down,0.25,24,0.384,706.219788900009,764.1479664999642,True,near_2,49,15,9,9.375,2,down,2,1
322,True,764.1480190000148,800.0,33.0,3,False,up,0.25,22,0.352,764.1479768999852,708.527031700025,False,far_3,49,1,0,0.625,2,up,2,0
323,True,708.5269747999846,100.0,50.0,1,False,up,0.25,12,0.192,708.5270199000079,708.527031700025,True,far_1,49,13,9,8.125,2,up,2,1
324,True,708.5269747999846,33.0,100.0,2,True,down,0.25,24,0.384,708.5270199000079,708.527031700025,False,near_2,50,16,9,10.0,2,down,2,1
325,True,708.5269747999846,50.0,800.0,2,True,down,0.25,24,0.384,708.5270199000079,775.526327199972,False,near_2,51,17,9,10.625,2,down,2,2
326,True,775.5263798000087,800.0,100.0,1,False,up,0.25,12,0.192,775.5263375999784,711.6565949000214,True,far_1,50,14,10,8.75,2,up,2,1
327,True,711.6565381999826,800.0,33.0,3,False,up,0.25,22,0.352,711.6565833000204,779.2265408999665,True,far_3,50,2,1,1.25,2,up,2,0
328,True,779.226593000014,50.0,800.0,2,True,down,0.25,24,0.384,779.2265509999706,714.0294703000254,True,near_2,52,18,10,11.25,2,down,2,2
329,True,714.0294132999843,800.0,33.0,3,False,up,0.25,22,0.352,714.0294588000252,782.497459799968,False,far_3,51,3,1,1.875,2,up,2,0
330,True,782.4975121000025,800.0,100.0,1,False,up,0.25,12,0.192,782.4974697999714,716.3603352000209,True,far_1,51,15,11,9.375,2,up,2,1
331,True,716.3602783999959,800.0,33.0,3,False,up,0.25,22,0.352,716.3603239000222,787.0801203999727,True,far_3,52,4,2,2.5,2,up,2,0
332,True,787.0801727999933,50.0,800.0,2,True,down,0.25,24,0.384,787.0801302999753,721.8214367000182,False,near_2,53,19,10,11.875,2,down,2,2
333,True,721.821379800007,800.0,100.0,1,False,up,0.25,12,0.192,721.8214254000195,790.252725999977,True,far_1,52,16,12,10.0,2,up,2,1
334,True,790.2527782999823,33.0,100.0,2,True,down,0.25,24,0.384,790.2527359999804,790.252725999977,True,near_2,54,20,11,12.5,2,down,2,2
335,True,790.2527782999823,800.0,100.0,1,False,up,0.25,12,0.192,790.2527359999804,732.3315384000161,False,far_1,53,17,12,10.625,2,up,2,2
336,True,732.3314817000064,800.0,33.0,3,False,up,0.25,22,0.352,732.3315271000174,794.6250116999727,False,far_3,53,5,2,3.125,2,up,2,0
337,True,794.6250639999926,50.0,800.0,2,True,down,0.25,24,0.384,794.6250215999753,737.3816019000224,False,near_2,55,21,11,13.125,2,down,2,2
338,True,737.3815451999981,800.0,100.0,1,False,up,0.25,12,0.192,737.3815908000252,801.4464162999648,True,far_1,54,18,13,11.25,2,up,2,2
339,True,801.4464682999969,800.0,33.0,3,False,up,0.25,22,0.352,801.4464260999666,745.3422811000346,True,far_3,54,6,3,3.75,2,up,2,0
340,True,745.3422248999996,800.0,33.0,3,False,up,0.25,22,0.352,745.3422700000228,804.3312931999535,False,far_3,55,7,3,4.375,2,up,2,0
341,True,804.3313380999898,50.0,33.0,1,False,up,0.25,12,0.192,804.3312963999633,804.3312931999535,True,far_1,55,19,14,11.875,2,up,2,2
342,True,804.3313380999898,800.0,33.0,3,False,up,0.25,22,0.352,804.3312963999633,751.8725686000398,True,far_3,56,8,4,5.0,2,up,2,0
343,True,751.8725191999984,800.0,33.0,3,False,up,0.25,22,0.352,751.8725641000347,809.8639872999483,False,far_3,57,9,4,5.625,2,up,2,1
344,True,809.8640324000007,800.0,33.0,3,False,up,0.25,22,0.352,809.8639905999589,758.85871460005,False,far_3,58,10,4,6.25,2,up,2,1
345,True,758.8586652999948,800.0,33.0,3,False,up,0.25,23,0.368,758.8587100000295,813.5258951999422,False,far_3,59,1,0,0.625,2,up,2,0
346,True,813.5259404999961,800.0,33.0,3,False,up,0.25,23,0.368,813.5258985999681,762.6764318000496,True,far_3,60,2,1,1.25,2,up,2,0
347,False,762.6763822999928,800.0,33.0,3,False,up,0.25,23,0.368,762.6764271000284,819.0003161999484,False,far_3,61,3,1,1.875,2,up,2,0
348,True,819.0003616000031,800.0,33.0,3,False,up,0.25,23,0.368,819.0003195999598,766.2254867000447,True,far_3,61,3,2,1.875,2,up,2,0
349,True,766.2254370999872,800.0,33.0,3,False,up,0.25,23,0.368,766.2254821000388,822.3778031999536,False,far_3,62,4,2,2.5,2,up,2,0
350,True,822.377848300006,800.0,33.0,3,False,up,0.25,23,0.368,822.3778063999489,769.1610018000356,True,far_3,63,5,3,3.125,2,up,2,0
351,True,769.1609524999803,800.0,33.0,3,False,up,0.25,23,0.368,769.160997300045,838.7365858999547,False,far_3,64,6,3,3.75,2,up,2,0
352,True,838.7366308000201,800.0,33.0,3,False,up,0.25,23,0.368,838.7365890999499,772.7361846000422,True,far_3,65,7,4,4.375,2,up,2,0
353,True,772.7361350999709,800.0,33.0,3,False,up,0.25,23,0.368,772.73617990005,846.0718001999485,False,far_3,66,8,4,5.0,2,up,2,0
354,True,846.0718451000284,800.0,33.0,3,False,up,0.25,23,0.368,846.0718035999453,776.7060748000513,False,far_3,67,9,4,5.625,2,up,2,1
355,True,776.7060238999693,800.0,33.0,3,False,up,0.25,23,0.368,776.7060702000454,850.159950799949,True,far_3,68,10,5,6.25,2,up,2,1
356,True,850.1599975000281,800.0,33.0,3,False,up,0.25,23,0.368,850.159954099945,779.5757719000394,False,far_3,69,11,5,6.875,2,up,2,1
357,True,779.5757205999689,800.0,33.0,3,False,up,0.25,23,0.368,779.5757671000465,855.977867199952,False,far_3,70,12,5,7.5,2,up,2,1
358,True,855.9779139000311,800.0,33.0,3,False,up,0.25,24,0.384,855.9778707999503,782.5012628000404,True,far_3,71,1,1,0.625,2,up,2,0
359,True,782.5012114999554,800.0,33.0,3,False,up,0.25,24,0.384,782.5012579000468,859.0487018999556,False,far_3,72,2,1,1.25,2,up,2,0
360,True,859.0487488000363,800.0,33.0,3,False,up,0.25,24,0.384,859.0487053999532,785.3808631000429,True,far_3,73,3,2,1.875,2,up,2,0
361,True,785.3808117999579,800.0,33.0,3,False,up,0.25,24,0.384,785.3808583000355,862.3363426999567,False,far_3,74,4,2,2.5,2,up,2,0
