trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
35,1,True,2.7970032000448555,800.0,50.0,50.0,8,False,2,start,0.16666666666666666,12,0.14045040006749332,0.22376059996895492,0.36421100003644824,0.8244226999813691,False,grating-circ,4,1,0,0.625,0.5,start,16,0
36,2,True,1.219044900033623,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,12,0.13995240000076592,0.23583429993595928,0.3757866999367252,0.9034370000008494,False,orig-stim,4,1,0,0.625,0.5,start,16,0
37,1,True,4.764982299995609,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,12,0.1402044000569731,0.2207104000262916,0.3609148000832647,0.9556608999846503,False,radial-anulus,4,1,0,0.625,0.5,start,16,0
38,2,True,1.315623400034383,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,12,0,0.21770249994006008,0.21770249994006008,0.7233492999803275,True,near-rndm,4,1,1,0.625,0.5,start,16,0
39,2,True,1.068093000096269,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6391355000669137,0.6391355000669137,1.2161231000209227,False,near-rnd3,4,1,0,0.625,0.5,up,8,0
40,2,True,3.5118342000059783,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,12,0.14631169999483973,0.2422783001093194,0.3885900001041591,0.6270393000449985,True,radial-check,4,1,1,0.625,0.5,start,16,0
41,2,True,1.4271202000090852,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.14880819991230965,0.3647963999537751,0.5136045998660848,0.5617034999886528,True,orig-stim,5,1,1,0.625,0.5,up,8,0
42,2,True,1.249978999956511,800.0,50.0,100.0,8,False,2,start,0.16666666666666666,0,0.14443139999639243,0.04049570008646697,0.1849271000828594,0.9895465000299737,False,grating-gauss,5,1,0,0.625,0.5,start,16,0
43,4,True,1.3686933999415487,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6034157000249252,0.6034157000249252,0.594714600010775,True,near-rnd3,5,2,1,1.25,1,up,8,0
44,2,True,1.630579899996519,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,0,0,0.020415700040757656,0.020415700040757656,1.0244701999472454,False,near-rndm,5,1,0,0.625,0.5,start,16,0
45,2,True,2.343725200043991,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,0,0.1428147000260651,0.04040800000075251,0.18322270002681762,0.7668660999042913,False,radial-star,5,1,0,0.625,0.5,start,16,0
46,1,True,2.3717261999845505,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,0,0,0.024965299991890788,0.024965299991890788,1.387655399972573,False,near-rnd2,5,1,0,0.625,0.5,start,16,0
47,4,True,2.40650220005773,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,20,0.16027560003567487,0.3919768000487238,0.5522524000843987,0.579153599916026,True,radial-anulus,5,1,1,0.625,0.5,up,8,0
48,1,True,8.326128999935463,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,0,0.1355312999803573,0.026564499945379794,0.16209579992573708,0.9324378999881446,False,radial-check,5,1,0,0.625,0.5,start,16,0
