primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,9.196849336382002,100.0,800.0,1,True,0,1.0,[20. 20.],0.064,0.06757153430953622,0.9345005606301129,True
True,2.921908462420106,33.0,33.0,0,True,0,1.0,[20. 20.],0.064,0.06548360409215093,0.5631835078820586,True
True,6.848394830245525,800.0,100.0,1,False,90,1.0,[20. 20.],0.256,0.26389009039849043,0.5987322861328721,True
True,2.9220981942489743,800.0,50.0,2,False,0,1.0,[20. 20.],0.064,0.07023188611492515,3.3455443060956895,True
True,2.1747597926296294,33.0,100.0,2,True,90,1.0,[20. 20.],0.064,0.07104447856545448,1.398457218427211,False
True,1.684201960451901,800.0,800.0,0,True,0,1.0,[20. 20.],0.0,0.0027131368406116962,2.6083226907067,False
True,4.343638482969254,50.0,100.0,1,True,90,1.0,[20. 20.],0.0,0.0066778589971363544,1.848563448060304,True
True,3.2692151931114495,33.0,100.0,2,True,0,1.0,[20. 20.],0.128,0.13311672024428844,1.5638095936737955,True
True,2.455677661113441,33.0,800.0,3,True,0,1.0,[20. 20.],0.48,0.4854605835862458,3.118653402198106,False
True,2.044950917828828,800.0,50.0,2,False,90,1.0,[20. 20.],0.0,0.007174328900873661,1.170943454373628,False
True,1.6949618407525122,800.0,33.0,3,False,0,1.0,[20. 20.],0.128,0.1297651813365519,1.1677848724648356,True
True,2.733170091640204,50.0,33.0,1,False,90,1.0,[20. 20.],0.256,0.2578987265005708,0.4978946214541793,True
True,2.697786998935044,800.0,800.0,0,True,90,1.0,[20. 20.],0.064,0.06687712157145143,0.7262661377899349,True
True,1.6240827548317611,50.0,100.0,1,True,90,1.0,[20. 20.],0.0,0.005976408254355192,2.139513940550387,True
True,1.7971786544658244,800.0,50.0,2,False,0,1.0,[20. 20.],0.064,0.06789440102875233,1.4847447639331222,False
True,6.434895127080381,33.0,800.0,3,True,90,1.0,[20. 20.],0.496,0.4996435563080013,1.6019008378498256,True
True,1.5069175898097456,50.0,33.0,1,False,90,1.0,[20. 20.],0.256,0.25760401133447886,0.5860017738305032,True
False,10.68249671952799,50.0,800.0,2,True,0,1.0,[20. 20.],0.128,0.13202143646776676,1.0594268450513482,False
True,2.0063101248815656,800.0,33.0,3,False,0,1.0,[20. 20.],0.128,0.12976664723828435,1.3308968278579414,True
True,1.7864328497089446,800.0,100.0,1,False,90,1.0,[20. 20.],0.224,0.23164915712550282,0.5243761502206326,True
True,2.3659778740257025,50.0,800.0,2,True,90,1.0,[20. 20.],0.128,0.13140561431646347,1.317769257351756,True
True,1.2615637485869229,800.0,33.0,3,False,90,1.0,[20. 20.],0.128,0.13032792508602142,1.2566151767969131,False
True,1.9271244765259326,33.0,50.0,1,True,90,1.0,[20. 20.],0.0,0.005386391654610634,0.8480831068009138,True
True,2.1090175434947014,33.0,800.0,3,True,90,1.0,[20. 20.],0.496,0.5537851806730032,0.5641532810404897,True
True,3.327131221536547,100.0,100.0,0,True,0,1.0,[20. 20.],0.064,0.07011546660214663,0.6656657112762332,True
True,1.9709021062590182,800.0,50.0,2,False,0,1.0,[20. 20.],0.128,0.13168889237567782,1.3205055608414114,True
True,1.892330227419734,800.0,33.0,3,False,0,1.0,[20. 20.],0.192,0.1941089271567762,0.938544460106641,True
True,2.2990098455920815,800.0,100.0,1,False,0,1.0,[20. 20.],0.224,0.22855948889628053,3.6092511164024472,True
True,4.54003592254594,100.0,100.0,0,True,90,1.0,[20. 20.],0.064,0.06948029017075896,0.6128390138037503,True
True,2.132892091758549,33.0,800.0,3,True,90,1.0,[20. 20.],0.496,0.49925676127895713,1.0940111288800836,True
True,7.673901013564318,50.0,100.0,1,True,0,1.0,[20. 20.],0.0,0.0064154015854001045,1.8907346609048545,False
True,11.236847283318639,100.0,33.0,2,False,0,1.0,[20. 20.],0.128,0.13008687505498528,2.013001180253923,True
True,1.3073806292377412,33.0,100.0,2,True,0,1.0,[20. 20.],0.128,0.13523837458342314,1.941495128441602,True
True,6.312167620752007,33.0,50.0,1,True,0,1.0,[20. 20.],0.064,0.06758678331971169,0.5688086040318012,True
True,4.211615580134094,100.0,50.0,1,False,90,1.0,[20. 20.],0.224,0.22874335618689656,0.5817464427091181,True
True,6.1123544201254845,800.0,33.0,3,False,90,1.0,[20. 20.],0.192,0.19390805158764124,1.185527884401381,False
True,3.1338697825558484,100.0,33.0,2,False,90,1.0,[20. 20.],0.128,0.12973761558532715,1.1191067644394934,False
True,2.8958835219964385,33.0,33.0,0,True,0,1.0,[20. 20.],0.032,0.03323856508359313,0.7550933631137013,True
True,8.538997529540211,33.0,800.0,3,True,0,1.0,[20. 20.],0.48,0.48294128431007266,1.3896207557991147,False
True,2.435238227713853,33.0,100.0,2,True,90,1.0,[20. 20.],0.096,0.0999890030361712,2.301081060897559,False
True,3.2875159634277225,800.0,33.0,3,False,0,1.0,[20. 20.],0.256,0.25851748138666153,1.2122721639461815,True
True,2.4748634560965,50.0,800.0,2,True,90,1.0,[20. 20.],0.112,0.11499307164922357,1.4191142423078418,False
True,8.53349002590403,33.0,800.0,3,True,90,1.0,[20. 20.],0.496,0.5009432341903448,0.9008766668848693,True
True,1.4759223768487573,100.0,800.0,1,True,90,1.0,[20. 20.],0.064,0.06742901541292667,0.7797338766977191,True
True,3.058884042315185,50.0,33.0,1,False,90,1.0,[20. 20.],0.192,0.2628044835291803,0.4410600936971605,True
True,2.7270350358448923,100.0,33.0,2,False,0,1.0,[20. 20.],0.192,0.19380189571529627,0.7708220491185784,True
True,5.1216307557187974,50.0,50.0,0,True,0,1.0,[20. 20.],0.032,0.03690563980489969,0.7030200217850506,True
True,2.0484681418165565,50.0,800.0,2,True,90,1.0,[20. 20.],0.128,0.1319193858653307,1.167030637152493,True
True,7.720822855830193,100.0,50.0,1,False,0,1.0,[20. 20.],0.192,0.1961364485323429,0.8019251776859164,False
True,2.8854441619478166,33.0,50.0,1,True,0,1.0,[20. 20.],0.064,0.06876828242093325,0.5752879334613681,True
True,8.631453267298639,100.0,100.0,0,True,0,1.0,[20. 20.],0.032,0.03688628552481532,1.6829236894845963,True
True,2.6150627182796597,800.0,50.0,2,False,90,1.0,[20. 20.],0.192,0.19759917305782437,0.678079807665199,True
True,2.663120312616229,33.0,800.0,3,True,90,1.0,[20. 20.],0.496,0.5007238844409585,1.4446949111297727,True
True,1.1220732680521905,800.0,33.0,3,False,0,1.0,[20. 20.],0.256,0.25790635123848915,0.6534621673636138,True
True,3.737619260791689,33.0,800.0,3,True,0,1.0,[20. 20.],0.496,0.5002162707969546,1.4415331040509045,False
True,1.498588740825653,800.0,800.0,0,True,90,1.0,[20. 20.],0.0,0.0026313201524317265,2.1576545974239707,False
True,5.768456998746842,800.0,33.0,3,False,0,1.0,[20. 20.],0.256,0.25794740580022335,1.1696833646856248,True
True,2.6618341240100563,100.0,50.0,1,False,90,1.0,[20. 20.],0.20800000000000002,0.2128252312541008,0.4254478272050619,True
True,9.43584701186046,50.0,800.0,2,True,90,1.0,[20. 20.],0.128,0.13040270376950502,0.9249494513496757,True
True,2.120326092466712,800.0,50.0,2,False,90,1.0,[20. 20.],0.192,0.19649479864165187,0.546216432005167,True
False,8.569255221635103,50.0,100.0,1,True,90,1.0,[20. 20.],0.032,0.040503800846636295,1.2033374630846083,True
True,4.080717872828245,100.0,33.0,2,False,90,1.0,[20. 20.],0.16,0.16142079001292586,1.416883499827236,False
True,5.946254261303693,50.0,50.0,0,True,90,1.0,[20. 20.],0.016,0.01985205616801977,1.0192092549987137,True
True,2.993929165881127,33.0,800.0,3,True,90,1.0,[20. 20.],0.512,0.5157080120407045,9.534457453060895,False
True,3.1055387342348695,50.0,100.0,1,True,0,1.0,[20. 20.],0.032,0.03971789451315999,0.7376139820553362,True
True,2.2425908520817757,50.0,800.0,2,True,90,1.0,[20. 20.],0.128,0.1324287592433393,0.9853278887458146,True
True,4.659626547712833,50.0,33.0,1,False,90,1.0,[20. 20.],0.20800000000000002,0.2101455247029662,0.45021590404212475,True
True,2.2486068489961326,800.0,33.0,3,False,90,1.0,[20. 20.],0.224,0.22525164438411593,0.9421388092450798,False
True,2.2384413834661245,50.0,100.0,1,True,90,1.0,[20. 20.],0.032,0.03897685511037707,1.5962871783412993,True
True,2.045670549850911,800.0,50.0,2,False,0,1.0,[20. 20.],0.176,0.17998665710911155,0.6361936321482062,True
True,1.97979692555964,100.0,50.0,1,False,90,1.0,[20. 20.],0.20800000000000002,0.21146924933418632,0.5028097624890506,True
True,5.699298402294517,33.0,100.0,2,True,0,1.0,[20. 20.],0.112,0.11850853683426976,1.2943718247115612,False
True,4.26691377768293,800.0,800.0,0,True,90,1.0,[20. 20.],0.016,0.021142936777323484,2.1681443960405886,False
True,8.084330989979208,800.0,33.0,3,False,0,1.0,[20. 20.],0.24,0.24324890179559588,1.339153244625777,True
True,5.327283123973757,33.0,800.0,3,True,0,1.0,[20. 20.],0.528,0.5921538383699954,1.6264178939163685,False
True,6.500842357054353,800.0,50.0,2,False,0,1.0,[20. 20.],0.176,0.18168632639572024,1.9123523677699268,True
True,3.874308922793716,33.0,100.0,2,True,0,1.0,[20. 20.],0.128,0.1345791514031589,2.012656613253057,True
True,6.258083179593086,800.0,33.0,3,False,90,1.0,[20. 20.],0.24,0.24207209516316652,0.7094682664610445,False
True,1.8660299256443977,800.0,800.0,0,True,90,1.0,[20. 20.],0.032,0.036481309216469526,0.6975790853612125,True
True,3.250268982257694,33.0,50.0,1,True,0,1.0,[20. 20.],0.032,0.039374207612127066,0.6595453177578747,True
True,3.33875266648829,100.0,50.0,1,False,90,1.0,[20. 20.],0.192,0.1967818890698254,1.0770980110391974,False
True,2.4381751134060323,33.0,800.0,3,True,90,1.0,[20. 20.],0.544,0.5466706743463874,0.7630251534283161,True
True,6.253133142367005,100.0,50.0,1,False,90,1.0,[20. 20.],0.20800000000000002,0.27372271846979856,0.46135436883196235,True
True,1.949067689012736,100.0,33.0,2,False,0,1.0,[20. 20.],0.176,0.177673218306154,1.2436392158269882,True
True,2.1757031735032797,33.0,50.0,1,True,0,1.0,[20. 20.],0.0,0.005220119841396809,1.410339361988008,True
True,3.207566695753485,33.0,800.0,3,True,90,1.0,[20. 20.],0.544,0.5484483479522169,0.6420219498686492,True
True,5.09916233504191,33.0,33.0,0,True,0,1.0,[20. 20.],0.032,0.0344124399125576,0.6542659620754421,True
True,11.227882084902376,33.0,100.0,2,True,90,1.0,[20. 20.],0.128,0.13398884190246463,1.3609944065101445,True
True,4.879149285610765,800.0,33.0,3,False,90,1.0,[20. 20.],0.256,0.25850985711440444,1.2278275405988097,False
True,2.923624553717673,800.0,33.0,3,False,90,1.0,[20. 20.],0.272,0.3011180106550455,0.5048950533382595,True
True,2.193415394052863,50.0,800.0,2,True,90,1.0,[20. 20.],0.128,0.13359647523611784,1.3655737773515284,True
True,2.294359507970512,33.0,800.0,3,True,0,1.0,[20. 20.],0.544,0.54830700205639,1.5505620841868222,False
True,3.2293137246742845,33.0,33.0,0,True,0,1.0,[20. 20.],0.032,0.0343291568569839,0.6355408607050776,True
True,4.398902663495392,50.0,33.0,1,False,90,1.0,[20. 20.],0.20800000000000002,0.21049390407279134,0.3636421486735344,True
True,5.253737234510481,50.0,100.0,1,True,90,1.0,[20. 20.],0.0,0.0062602730467915535,1.6378240948542953,True
True,1.5639444878324866,800.0,50.0,2,False,90,1.0,[20. 20.],0.16,0.16640015272423625,0.5824607964605093,True
True,3.2506200009956956,800.0,800.0,0,True,90,1.0,[20. 20.],0.016,0.019912172108888626,0.9167402479797602,True
True,6.483867949806154,800.0,50.0,2,False,90,1.0,[20. 20.],0.16,0.16532422322779894,0.8670718385837972,True
True,1.5439657485112548,33.0,100.0,2,True,90,1.0,[20. 20.],0.112,0.11939326813444495,1.5537587883882225,True
True,8.00184688018635,33.0,800.0,3,True,0,1.0,[20. 20.],0.56,0.5630873218178749,1.6246877266094089,False
True,2.23345556948334,100.0,800.0,1,True,90,1.0,[20. 20.],0.0,0.005560874938964844,1.9379412475973368,False
True,1.699748832732439,800.0,100.0,1,False,90,1.0,[20. 20.],0.20800000000000002,0.21461228840053082,0.4712705733254552,True
True,3.191888154949993,800.0,33.0,3,False,90,1.0,[20. 20.],0.272,0.2733115842565894,1.9091574233025312,False
True,7.068760951049626,33.0,800.0,3,True,0,1.0,[20. 20.],0.5760000000000001,0.580252927262336,0.8447465235367417,True
True,2.28886402817443,33.0,50.0,1,True,0,1.0,[20. 20.],0.016,0.019818919245153666,2.24078883882612,True
True,3.877442284952849,50.0,33.0,1,False,90,1.0,[20. 20.],0.192,0.19443472661077976,0.47697308752685785,True
True,2.6811988004483283,800.0,33.0,3,False,0,1.0,[20. 20.],0.28800000000000003,0.29077043756842613,0.9107066560536623,True
True,2.6950847124680877,800.0,50.0,2,False,0,1.0,[20. 20.],0.16,0.16645381739363074,1.1272379639558494,True
True,2.1333941337652504,50.0,800.0,2,True,90,1.0,[20. 20.],0.112,0.11681942502036691,2.0542316515929997,False
True,3.132969802711159,50.0,50.0,0,True,90,1.0,[20. 20.],0.016,0.02033767569810152,0.49187099980190396,True
True,2.656746845692396,800.0,800.0,0,True,0,1.0,[20. 20.],0.016,0.020878133364021778,0.6209936728700995,True
True,2.0825008247047663,800.0,33.0,3,False,0,1.0,[20. 20.],0.28800000000000003,0.29089536145329475,1.130390387494117,True
True,5.665743421763182,800.0,50.0,2,False,90,1.0,[20. 20.],0.14400000000000002,0.1495187054388225,0.9193929750472307,False
True,2.193441786337644,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.0214869175106287,1.4614746011793613,True
True,3.972834615036845,33.0,800.0,3,True,90,1.0,[20. 20.],0.5760000000000001,0.5800511720590293,0.7398992693051696,True
True,13.63625550782308,50.0,800.0,2,True,0,1.0,[20. 20.],0.128,0.1331522036343813,1.0957248737104237,False
False,6.128807430621237,50.0,33.0,1,False,0,1.0,[20. 20.],0.192,0.19317170418798923,0.5422091889195144,True
True,4.625791515223682,800.0,33.0,3,False,0,1.0,[20. 20.],0.28800000000000003,0.2891883607953787,0.6103147291578352,True
True,2.6727904812432826,50.0,33.0,1,False,90,1.0,[20. 20.],0.192,0.1957349912263453,0.32929832907393575,True
True,3.323945953976363,50.0,800.0,2,True,0,1.0,[20. 20.],0.14400000000000002,0.147980029694736,1.7413112614303827,False
False,4.548378554638475,800.0,50.0,2,False,90,1.0,[20. 20.],0.16,0.1651576580479741,0.9370521176606417,False
True,2.990055643953383,100.0,800.0,1,True,90,1.0,[20. 20.],0.016,0.0195262567140162,2.2655539833940566,False
True,2.4017976140603423,800.0,800.0,0,True,90,1.0,[20. 20.],0.0,0.0026729614473879337,1.7752876402810216,True
True,4.3025147542357445,33.0,800.0,3,True,0,1.0,[20. 20.],0.5760000000000001,0.5803344501182437,2.2653965088538826,True
True,2.8958310298621655,33.0,800.0,3,True,90,1.0,[20. 20.],0.56,0.5626339595764875,0.5149235720746219,True
True,1.6998429652303457,100.0,33.0,2,False,0,1.0,[20. 20.],0.16,0.16176682338118553,0.9178501940332353,True
True,2.3915852289646864,800.0,33.0,3,False,0,1.0,[20. 20.],0.272,0.27365644462406635,0.8923956220969558,True
True,3.8510510767810047,33.0,100.0,2,True,0,1.0,[20. 20.],0.16,0.16844174964353442,1.3677490963600576,True
True,3.561247479636222,100.0,50.0,1,False,90,1.0,[20. 20.],0.192,0.1973525509238243,0.4886924773454666,True
True,2.466208807658404,33.0,50.0,1,True,90,1.0,[20. 20.],0.032,0.037992419209331274,0.6085262056440115,True
True,3.6006190478801727,50.0,50.0,0,True,0,1.0,[20. 20.],0.0,0.010680410545319319,1.2477980689145625,False
True,1.8379862615838647,100.0,100.0,0,True,0,1.0,[20. 20.],0.016,0.021248506382107735,0.8497135695070028,True
True,3.433617442380637,33.0,800.0,3,True,0,1.0,[20. 20.],0.56,0.5641374457627535,0.6746464520692825,False
True,1.5358149018138647,50.0,800.0,2,True,0,1.0,[20. 20.],0.16,0.16330256685614586,1.1170502114109695,False
True,2.176518991589546,800.0,33.0,3,False,90,1.0,[20. 20.],0.272,0.27476404467597604,0.6750341267324984,False
True,1.6379208671860397,50.0,33.0,1,False,0,1.0,[20. 20.],0.176,0.17929283110424876,0.613393547013402,True
True,2.929942890070379,800.0,50.0,2,False,90,1.0,[20. 20.],0.16,0.16362455394119024,0.8370458125136793,False
True,1.8057253872975707,100.0,800.0,1,True,90,1.0,[20. 20.],0.032,0.03678042255342007,2.1352193136699498,False
True,2.0102651701308787,33.0,800.0,3,True,0,1.0,[20. 20.],0.5760000000000001,0.5792925371788442,0.5898360009305179,False
True,2.9129083673469722,100.0,800.0,1,True,0,1.0,[20. 20.],0.048,0.051024684216827154,0.7338536544702947,True
True,1.9345495332963765,800.0,50.0,2,False,0,1.0,[20. 20.],0.176,0.18055321369320154,1.0043013715185225,True
True,1.2167738247662783,50.0,800.0,2,True,0,1.0,[20. 20.],0.176,0.17840956570580602,1.2000366561114788,False
True,1.401344838552177,800.0,33.0,3,False,90,1.0,[20. 20.],0.28800000000000003,0.29005109844729304,0.7628172398544848,True
True,17.590210772585124,50.0,33.0,1,False,0,1.0,[20. 20.],0.176,0.17949517210945487,0.6920756874606013,False
True,2.4736262396909297,100.0,100.0,0,True,0,1.0,[20. 20.],0.016,0.024125862400978804,0.7876495383679867,True
True,1.9418666744604707,50.0,50.0,0,True,90,1.0,[20. 20.],0.016,0.021257597021758556,0.5928549957461655,True
True,2.3470055642537773,100.0,50.0,1,False,0,1.0,[20. 20.],0.192,0.19713584007695317,0.5027393824420869,True
True,2.929729404859245,800.0,33.0,3,False,0,1.0,[20. 20.],0.28800000000000003,0.28982353722676635,0.8954292791895568,True
True,6.244198148138821,100.0,33.0,2,False,0,1.0,[20. 20.],0.176,0.1780409524217248,0.661635008174926,True
True,5.587452768813819,33.0,800.0,3,True,0,1.0,[20. 20.],0.592,0.6378484345041215,2.0791105767711997,True
True,3.3568185451440513,33.0,100.0,2,True,0,1.0,[20. 20.],0.192,0.1993214227259159,1.3874765220098197,True
True,1.7032434768043458,100.0,800.0,1,True,0,1.0,[20. 20.],0.048,0.050970726646482944,0.728905082680285,True
True,12.401525773108006,50.0,50.0,0,True,0,1.0,[20. 20.],0.0,0.0032430370338261127,1.0500977248884737,True
True,2.510680557228625,50.0,33.0,1,False,90,1.0,[20. 20.],0.192,0.19372301176190376,0.6107953637838364,True
True,5.371532883960754,33.0,800.0,3,True,90,1.0,[20. 20.],0.592,0.5967343826778233,0.5240585617721081,True
True,11.052181256935,100.0,33.0,2,False,90,1.0,[20. 20.],0.176,0.17760019935667515,1.033248535823077,True
True,3.209767526946962,800.0,33.0,3,False,90,1.0,[20. 20.],0.28800000000000003,0.2884989334270358,0.5799288870766759,True
True,2.2926762611605227,50.0,100.0,1,True,90,1.0,[20. 20.],0.048,0.05458706896752119,0.7080304683186114,True
True,3.2160389432683587,50.0,800.0,2,True,90,1.0,[20. 20.],0.192,0.19558279495686293,1.6726335929706693,True
True,1.398206784389913,100.0,100.0,0,True,90,1.0,[20. 20.],0.0,0.0037512374110519886,1.9870445667766035,True
True,3.001149241346866,100.0,33.0,2,False,0,1.0,[20. 20.],0.16,0.162253909278661,1.4457916617393494,False
True,1.4839773317798972,33.0,50.0,1,True,0,1.0,[20. 20.],0.032,0.03580214502289891,0.7020285474136472,True
True,1.6985928462818265,33.0,100.0,2,True,0,1.0,[20. 20.],0.192,0.20020292792469263,1.4622276634909213,True
True,1.6641035755164921,33.0,800.0,3,True,0,1.0,[20. 20.],0.592,0.5968335005454719,1.054238689597696,False
True,10.751314853783697,50.0,33.0,1,False,90,1.0,[20. 20.],0.192,0.19445026852190495,0.49931101221591234,True
True,2.1952247386798263,800.0,33.0,3,False,0,1.0,[20. 20.],0.272,0.2729218569584191,0.7782550235278904,False
True,2.5357087454758584,50.0,800.0,2,True,90,1.0,[20. 20.],0.176,0.18030864419415593,1.3946743104606867,True
True,2.14759235503152,800.0,50.0,2,False,0,1.0,[20. 20.],0.176,0.18115701247006655,0.7436018269509077,True
True,3.467853053007275,800.0,100.0,1,False,90,1.0,[20. 20.],0.176,0.21924327174201608,0.4661636473610997,True
True,1.5607644994743168,100.0,800.0,1,True,90,1.0,[20. 20.],0.032,0.03624641662463546,0.8583922637626529,True
True,3.0088666672818363,800.0,33.0,3,False,90,1.0,[20. 20.],0.28800000000000003,0.2906076847575605,0.5651259869337082,True
True,1.7448240872472525,33.0,800.0,3,True,90,1.0,[20. 20.],0.608,0.61293402640149,0.4702770463190973,True
True,1.7514224760234356,100.0,100.0,0,True,0,1.0,[20. 20.],0.0,0.0038829059340059757,2.7601167131215334,False
True,2.7462319741025567,33.0,100.0,2,True,90,1.0,[20. 20.],0.176,0.1802291739732027,0.7915245266631246,True
True,4.575487342663109,50.0,100.0,1,True,0,1.0,[20. 20.],0.032,0.036385123152285814,1.5948778251186013,False
True,3.614859204273671,800.0,33.0,3,False,90,1.0,[20. 20.],0.28800000000000003,0.2900458201766014,2.253797643817961,False
True,2.6564298439770937,100.0,50.0,1,False,90,1.0,[20. 20.],0.176,0.17958637233823538,0.5069389967247844,True
True,3.2811691826209426,100.0,33.0,2,False,0,1.0,[20. 20.],0.176,0.1779295178130269,0.6409360500983894,False
