trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
79,True,3.8248055999993085,800.0,800.0,50.0,0,False,0,up,0.25,32,0,0.5447545000006357,0.5447545000006357,0.7943880999991961,True,near-rndm,12,5,3,3.125,0.5,up,16,0
80,True,4.019289700001536,800.0,50.0,33.0,0,False,2,down,0.25,4,0,0.09752420000040729,0.09752420000040729,0.7046849999987899,True,near-000,11,1,1,0.625,1,down,8,0
81,True,6.570364900000641,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09362849999888567,0.1674734999996872,0.26110199999857286,2.3701741000004404,True,near-080,12,2,1,1.25,1,up,4,0
82,True,6.984881200000018,800.0,50.0,33.0,10,False,2,down,0.25,12,0.16765339999983553,0.2426395999991655,0.41029299999900104,0.4082914000009623,True,near-160,12,5,3,3.125,1,down,8,0
83,True,3.744630600000164,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.17099330000019108,0.17099330000019108,1.6675556999998662,True,near-rnd2,11,1,1,0.625,1,up,4,0
84,True,5.807130099999995,800.0,50.0,33.0,15,False,2,down,0.25,16,0.25045809999937774,0.29981129999941913,0.5502693999987969,0.6733371999998781,False,near-240,12,1,0,0.625,0.5,down,8,0
85,True,4.195996500000547,800.0,50.0,33.0,10,False,2,down,0.25,12,0.16674539999985427,0.23965879999923345,0.4064041999990877,0.4792995999996492,False,near-160,13,6,3,3.75,1,down,8,0
86,True,5.614695700000084,800.0,800.0,50.0,0,False,0,up,0.25,32,0,0.5401535000000877,0.5401535000000877,0.795012399999905,False,near-rndm,13,6,3,3.75,0.5,up,16,0
87,True,7.878395699999601,800.0,50.0,33.0,15,False,2,down,0.25,16,0.2541075000008277,0.29699390000132553,0.5511014000021532,0.46992299999874376,False,near-240,13,2,0,1.25,1,down,8,0
88,True,3.099745299999995,800.0,50.0,33.0,5,False,2,up,0.25,8,0.08662220000041998,0.16470500000104948,0.25132720000146946,0.70109599999887,True,near-080,13,3,2,1.875,1,up,4,0
89,True,3.809114800000316,800.0,33.0,50.0,0,False,3,down,0.25,0,0,0.018144100000426988,0.018144100000426988,9.16644880000058,False,near-rnd3,13,1,0,0.625,0.5,down,8,0
90,True,4.237055600000531,800.0,50.0,33.0,0,False,2,down,0.25,4,0,0.10316840000086813,0.10316840000086813,0.7718918999999005,False,near-000,12,2,1,1.25,1,down,8,0
91,True,5.100648399999045,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.16658280000046943,0.16658280000046943,0.7326928000002226,True,near-rnd2,12,2,2,1.25,1,up,4,0
92,True,3.780427599998802,800.0,50.0,33.0,10,False,2,down,0.25,12,0.16864619999978459,0.22901119999914954,0.3976573999989341,4.083189499999207,False,near-160,14,7,3,4.375,1,down,8,0
93,True,3.375304599998344,800.0,800.0,50.0,0,False,0,up,0.25,48,0,0.7942471000005753,0.7942471000005753,3.478160900000148,True,near-rndm,14,1,1,0.625,0.5,up,16,0
94,True,4.715828799999144,800.0,33.0,50.0,0,False,3,down,0.25,0,0,0.016860499999893364,0.016860499999893364,2.1660082999987935,False,near-rnd3,14,2,0,1.25,1,down,8,0
95,True,7.368010599999252,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.19398609999916516,0.19398609999916516,1.2415891000000556,True,near-rnd2,13,3,3,1.875,1,up,4,0
96,True,3.1887987999998586,800.0,50.0,33.0,0,False,2,down,0.25,4,0,0.09481740000046557,0.09481740000046557,0.9595156000013958,False,near-000,13,3,1,1.875,1,down,8,0
97,True,5.146897900000113,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09112669999922218,0.17134270000133256,0.26246940000055474,1.6291452999994362,False,near-080,14,4,2,2.5,1,up,4,0
98,True,2.7627360000005865,800.0,50.0,33.0,15,False,2,up,0.25,24,0.25180770000042685,0.4301575999998022,0.681965300000229,1.1759390000006533,False,near-240,14,1,0,0.625,1,up,4,0
99,True,5.696728099999746,800.0,800.0,50.0,0,False,0,up,0.25,48,0,0.8011022999999113,0.8011022999999113,0.6656887000008282,True,near-rndm,15,2,2,1.25,1.0,up,16,0
100,True,2.1049555000008695,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09319460000006075,0.1734298999999737,0.26662450000003446,1.225848499998392,False,near-080,15,5,2,3.125,1,up,4,0
101,True,4.416360000001077,800.0,50.0,33.0,10,False,2,up,0.25,20,0.16707779999887862,0.3627391999998508,0.5298169999987294,0.7754028999988805,True,near-160,15,1,1,0.625,1,up,4,0
102,True,5.41117420000046,800.0,33.0,50.0,0,False,3,up,0.25,8,0,0.15076410000074247,0.15076410000074247,8.20003109999925,False,near-rnd3,15,1,0,0.625,1,up,4,0
103,True,3.597316100000171,800.0,50.0,33.0,15,False,2,up,0.25,24,0.24704430000019784,0.436991599999601,0.6840358999997989,0.6889150999995763,True,near-240,15,2,1,1.25,1,up,4,0
104,True,10.348529900000358,800.0,50.0,33.0,0,False,2,down,0.25,4,0,0.10386689999904775,0.10386689999904775,1.8837173000010807,False,near-000,14,4,1,2.5,1,down,8,0
105,True,6.082958099999814,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.1127902999996877,0.1127902999996877,0.7443285000008473,True,near-rnd2,14,1,1,0.625,1,down,2,0
106,True,4.672299899999416,800.0,33.0,50.0,0,False,3,up,0.25,8,0,0.15307540000139852,0.15307540000139852,2.0762774999984686,False,near-rnd3,16,2,0,1.25,1,up,4,0
107,True,3.40677340000002,800.0,800.0,50.0,0,False,0,up,0.25,48,0,0.8009712999992189,0.8009712999992189,0.1826569999993808,False,near-rndm,16,3,2,1.875,1.0,up,16,0
108,True,4.220608699999502,800.0,50.0,33.0,0,False,2,up,0.25,12,0,0.23223289999987173,0.23223289999987173,0.5905266999998275,True,near-000,15,1,1,0.625,1,up,4,0
109,True,5.784667400001126,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.10677079999913985,0.10677079999913985,0.9607555000002321,False,near-rnd2,15,2,1,1.25,2,down,2,0
110,True,5.6176005999986955,800.0,50.0,33.0,10,False,2,up,0.25,20,0.17207750000125088,0.3561532999992778,0.5282308000005287,0.6747254999991128,True,near-160,16,2,2,1.25,1,up,4,0
111,True,5.231827899999189,800.0,50.0,33.0,15,False,2,up,0.25,24,0.25128419999964535,0.41932460000134597,0.6706088000009913,0.7726951000004192,False,near-240,16,3,1,1.875,1,up,4,0
112,True,7.53586340000038,800.0,50.0,33.0,5,False,2,up,0.25,12,0.08993009999903734,0.24037940000016533,0.33030949999920267,1.0837718000002496,False,near-080,16,1,0,0.625,1,up,4,0
113,True,9.58068849999836,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.10317570000006526,0.10317570000006526,0.8735901000000013,True,near-rnd2,16,3,2,1.875,2,down,2,0
114,True,6.939010500000222,800.0,50.0,33.0,5,False,2,up,0.25,12,0.08797220000087691,0.24055720000069414,0.32852940000157105,0.9103008000001864,False,near-080,17,2,0,1.25,1,up,4,0
115,True,2.1684213999997155,800.0,50.0,33.0,10,False,2,up,0.25,20,0.17237659999955213,0.3582053999998607,0.5305819999994128,1.0794399000005797,False,near-160,17,3,2,1.875,1,up,4,0
116,True,4.628268100001151,800.0,33.0,50.0,0,False,3,up,0.25,12,0,0.2125969000007899,0.2125969000007899,2.232043399999384,False,near-rnd3,17,1,0,0.625,1,up,4,0
117,True,2.12084109999887,800.0,800.0,50.0,0,False,0,up,0.25,48,0,0.7999557000002824,0.7999557000002824,0.45044079999934183,True,near-rndm,17,4,3,2.5,0.5,up,16,0
118,True,2.1898983999999473,800.0,50.0,33.0,0,False,2,up,0.25,12,0,0.23254379999889352,0.23254379999889352,0.5569121999997151,True,near-000,16,2,2,1.25,1,up,4,0
119,True,2.021356299999752,800.0,50.0,33.0,15,False,2,up,0.25,24,0.2533616999990045,0.43101110000134213,0.6843728000003466,1.0319713999997475,False,near-240,17,4,1,2.5,1,up,4,0
120,True,1.5909826000006433,800.0,50.0,33.0,10,False,2,up,0.25,20,0.1674617999997281,0.38384270000096876,0.5513045000006969,0.2442367000003287,True,near-160,18,4,3,2.5,1,up,4,0
121,True,3.262223699999595,800.0,50.0,33.0,0,False,2,up,0.25,12,0,0.22858430000087537,0.22858430000087537,0.5698535999999876,True,near-000,17,3,3,1.875,1,up,4,0
122,True,2.201292399999147,800.0,50.0,33.0,15,False,2,up,0.25,28,0.2535109000000375,0.49451109999972687,0.7480219999997644,0.20238830000016605,True,near-240,18,1,1,0.625,1,up,4,0
123,True,2.4113255000011122,800.0,800.0,50.0,0,False,0,up,0.25,48,0,0.7932739000007132,0.7932739000007132,0.4720364000004338,True,near-rndm,18,5,4,3.125,0.5,up,16,0
124,True,3.503795099999479,800.0,50.0,33.0,5,False,2,up,0.25,16,0.16483289999996487,0.30383009999968635,0.4686629999996512,0.43986799999947834,True,near-080,18,1,1,0.625,1,up,4,0
125,True,4.431910799999969,800.0,33.0,50.0,0,False,3,up,0.25,12,0,0.21414929999991728,0.21414929999991728,1.6715527000014845,True,near-rnd3,18,2,1,1.25,1,up,4,0
126,True,3.8043223999993643,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.10721190000003844,0.10721190000003844,0.9226194999992003,True,near-rnd2,17,4,3,2.5,2,down,2,0
127,True,2.847931200001767,800.0,50.0,33.0,0,False,2,down,0.25,8,0,0.16153180000037537,0.16153180000037537,0.8418987000004563,True,near-000,18,1,1,0.625,1,down,2,0
128,True,2.993490599999859,800.0,50.0,33.0,10,False,2,up,0.25,20,0.16998939999939466,0.3678605000004609,0.5378498999998556,0.6741996000000654,True,near-160,19,5,4,3.125,1,up,4,0
129,True,2.6646139999993466,800.0,800.0,50.0,0,False,0,down,0.25,32,0,0.5433363000011013,0.5433363000011013,0.47103450000031444,True,near-rndm,19,1,1,0.625,0.5,down,8,0
130,True,2.0324589000010747,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.104645100000198,0.104645100000198,0.6869616999993013,True,near-rnd2,18,5,4,3.125,2,down,2,0
131,True,3.556241800000862,800.0,33.0,50.0,0,False,3,up,0.25,12,0,0.21249010000065027,0.21249010000065027,0.9974770999997418,True,near-rnd3,19,3,2,1.875,1,up,4,0
132,True,4.847476099999767,800.0,50.0,33.0,15,False,2,up,0.25,28,0.2481006999987585,0.49311200000011013,0.7412126999988686,0.8018699000003835,True,near-240,19,2,2,1.25,1,up,4,0
133,True,1.3880712000009225,800.0,50.0,33.0,5,False,2,up,0.25,16,0.09238550000009127,0.2939564000007522,0.38634190000084345,0.5827592000005097,True,near-080,19,2,2,1.25,1,up,4,0
134,False,3.81139549999898,800.0,800.0,50.0,0,False,0,down,0.25,32,0,0.5443567000002076,0.5443567000002076,0.6818487000000459,True,near-rndm,20,2,2,1.25,1,down,8,0
135,True,3.10943959999895,800.0,50.0,33.0,10,False,2,up,0.25,20,0.1679344999993191,0.3646339999995689,0.532568499998888,0.6126697999989119,True,near-160,20,6,5,3.75,1,up,4,0
136,True,5.611260600000605,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.11258470000029774,0.11258470000029774,1.6692548000009992,False,near-rnd2,19,6,4,3.75,2,down,2,0
137,True,2.2364180000004126,800.0,50.0,33.0,5,False,2,up,0.25,16,0.08843829999932495,0.3057511000006343,0.3941893999999593,0.800751400000081,False,near-080,20,3,2,1.875,1,up,4,0
138,True,2.172406100000444,800.0,33.0,50.0,0,False,3,up,0.25,12,0,0.21054709999953047,0.21054709999953047,2.5371536999991804,False,near-rnd3,20,4,2,2.5,1,up,4,0
139,True,2.9357072000002518,800.0,50.0,33.0,0,False,2,down,0.25,8,0,0.16218379999918398,0.16218379999918398,0.7090033999993466,True,near-000,19,2,2,1.25,2,down,2,0
