trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
81,True,3.9279041000118013,800.0,50.0,33.0,0,False,2,up,0.25,20,0,0.35485140001401305,0.35485140001401305,0.6065229999949224,True,near-000,12,3,2,1.875,1,up,4,0
82,True,2.432981699996162,800.0,100.0,50.0,0,False,1,down,0.25,0,0,0.037953699997160584,0.037953699997160584,1.088310499995714,False,near-rnd2,11,2,0,1.25,1,down,8,0
83,True,3.0205152000125963,800.0,50.0,33.0,10,False,2,up,0.25,8,0.16756570001598448,0.1724411000031978,0.34000680001918226,0.5659966999955941,False,near-160,12,2,0,1.25,1,up,4,0
84,True,2.0490654000022914,800.0,50.0,33.0,5,False,2,down,0.25,0,0.08854210001300089,0.03675580001436174,0.12529790002736263,1.1446804000006523,True,near-080,12,4,2,2.5,1,down,8,0
85,True,2.022266899992246,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.026522899977862835,0.026522899977862835,0.8191689000232145,True,near-rndm,12,4,2,2.5,1,down,8,0
86,True,0.9649903999816161,800.0,50.0,33.0,15,False,2,up,0.25,8,0.2531707999878563,0.16986629998427816,0.42303709997213446,0.7127260999986902,True,near-240,13,5,4,3.125,1,up,8,0
87,True,2.653392600012012,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.18072579998988658,0.18072579998988658,0.6552974999940488,True,near-rnd2,12,1,1,0.625,1,up,4,0
88,True,2.892449699982535,800.0,50.0,33.0,5,False,2,down,0.25,0,0.0900981999875512,0.03835459999390878,0.12845279998145998,1.0175804999889806,True,near-080,13,5,3,3.125,1,down,8,0
89,True,1.6243001999973785,800.0,50.0,33.0,10,False,2,up,0.25,12,0.17062950000399724,0.24072669999441132,0.41135619999840856,0.708245399990119,True,near-160,13,1,1,0.625,1,up,4,0
90,True,1.5211243999947328,800.0,50.0,33.0,0,False,2,up,0.25,20,0,0.36351809999905527,0.36351809999905527,0.9564704000076745,False,near-000,13,4,2,2.5,1,up,4,0
91,True,1.3415929999900982,800.0,33.0,50.0,0,False,3,down,0.25,36,0,0.5978874999855179,0.5978874999855179,0.8850494000071194,False,near-rnd3,13,4,1,2.5,1,down,8,0
92,True,2.7115594999922905,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.02391770001850091,0.02391770001850091,0.7835066000116058,True,near-rndm,13,5,3,3.125,1,down,8,0
93,True,1.4501906000077724,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.17246889998205006,0.17246889998205006,0.8386447000084445,True,near-rnd2,13,2,2,1.25,1,up,4,0
94,True,1.5130405999952927,800.0,50.0,33.0,10,False,2,up,0.25,12,0.1694714000041131,0.23403759999200702,0.4035089999961201,0.7318749999976717,True,near-160,14,2,2,1.25,1,up,4,0
95,True,1.5293713999853935,800.0,50.0,33.0,0,False,2,up,0.25,20,0,0.4007357999798842,0.4007357999798842,1.1810222000058275,False,near-000,14,5,2,3.125,1,up,4,0
96,False,5.708205399976578,800.0,50.0,33.0,15,False,2,up,0.25,8,0.25347429999965243,0.1707483000063803,0.42422260000603274,0.7273366999870632,False,near-240,14,6,4,3.75,1,up,8,0
97,True,3.142011599993566,800.0,50.0,33.0,5,False,2,down,0.25,0,0.09171469998545945,0.037578600022243336,0.12929330000770278,0.7463987000228371,False,near-080,14,6,3,3.75,1,down,8,0
98,True,4.723335799993947,800.0,33.0,50.0,0,False,3,up,0.25,44,0,0.7274089000129607,0.7274089000129607,0.28149359999224544,True,near-rnd3,14,1,1,0.625,1,up,4,0
99,True,2.1381389999878593,800.0,50.0,33.0,15,False,2,up,0.25,8,0.24831779999658465,0.17146529999445193,0.4197830999910366,0.7615817000041716,True,near-240,14,6,5,3.75,1,up,8,0
100,True,1.4142791999911424,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.16547479998553172,0.16547479998553172,0.7555984999926295,True,near-rnd2,14,3,3,1.875,1,up,4,0
101,True,1.1034585000015795,800.0,50.0,33.0,0,False,2,up,0.25,24,0,0.4234110999968834,0.4234110999968834,0.6487367999798153,False,near-000,15,1,0,0.625,1,up,4,0
102,True,2.9492987999983598,800.0,50.0,33.0,10,False,2,up,0.25,12,0.17354079999495298,0.23228190001100302,0.405822700005956,0.5952407000004314,True,near-160,15,3,3,1.875,1,up,4,0
103,True,1.6803078000084497,800.0,33.0,50.0,0,False,3,up,0.25,44,0,0.7281237000133842,0.7281237000133842,0.7072321999876294,False,near-rnd3,15,2,1,1.25,1,up,4,0
104,True,3.9868559999740683,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.02363619999960065,0.02363619999960065,0.9674612999951933,False,near-rndm,14,6,3,3.75,1,down,8,0
105,True,3.228391399985412,800.0,50.0,33.0,5,False,2,down,0.25,0,0.09262979999766685,0.03974730000481941,0.13237710000248626,0.873247999988962,False,near-080,15,7,3,4.375,1,down,8,0
106,True,3.513252200005809,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.02508629998192191,0.02508629998192191,1.8680610000155866,True,near-rndm,15,7,4,4.375,1,down,8,0
107,True,3.626318700000411,800.0,33.0,50.0,0,False,3,up,0.25,44,0,0.726921699999366,0.726921699999366,0.5460743999865372,True,near-rnd3,16,3,2,1.875,1,up,4,0
108,True,16.322501199989347,800.0,50.0,33.0,10,False,2,down,0.25,8,0.1687810999865178,0.16739039999083616,0.33617149997735396,0.7594639000017196,True,near-160,16,1,1,0.625,1,down,2,0
109,True,1.741130999987945,800.0,50.0,33.0,0,False,2,up,0.25,24,0,0.4231634000025224,0.4231634000025224,0.9223277000128292,False,near-000,16,2,0,1.25,1,up,4,0
110,True,3.5499379000102635,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.10135289997560903,0.10135289997560903,0.6846152000071015,True,near-rnd2,15,1,1,0.625,1,down,2,0
111,True,6.425300000002608,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09078239998780191,0.17017639998812228,0.2609587999759242,0.8828956999932416,False,near-080,16,1,0,0.625,1,up,4,0
112,True,1.7246354999952018,800.0,50.0,33.0,15,False,2,down,0.25,0,0.2523891000018921,0.03486689997953363,0.2872559999814257,0.8881713000009768,False,near-240,15,1,0,0.625,1,down,4,0
113,True,1.7064248000096995,800.0,33.0,50.0,0,False,3,up,0.25,44,0,0.7241609000193421,0.7241609000193421,0.5472301999980118,True,near-rnd3,17,4,3,2.5,1,up,4,0
114,True,4.173710700008087,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4880256000033114,0.4880256000033114,0.4938462999998592,True,near-000,17,1,1,0.625,1,up,4,0
