trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,direction,size,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
58,True,11.419955900171772,33.0,100.0,800.0,10,True,2,down,0.25,28,0.17334179999306798,0.49406139994971454,10.173341799993068,380.94538510008715,False,far-160,9,3,1,2.25,1.0,down,16,0
59,True,2.7949322999920696,33.0,33.0,100.0,0,False,0,up,0.25,80,0,1.2937361001968384,0,0.24528350005857646,False,far-rndm,12,3,1,2.25,1.0,up,16,0
60,True,0.888085599988699,33.0,100.0,800.0,5,True,2,up,0.25,76,0.0932938999030739,1.2626644000411034,5.093293899903074,388.3737397000659,True,far-080,12,2,2,1.5,1,up,8,0
61,True,3.0257379999384284,33.0,100.0,800.0,10,True,2,up,0.25,44,0.16780369984917343,0.8779147998429835,10.167803699849173,392.8655315001961,False,far-160,10,1,0,0.75,0.5,up,8,0
62,True,2.7412616999354213,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3070616000331938,0,0.40050890017300844,False,far-rnd2,13,3,2,2.25,1.0,up,16,0
63,True,7.588375200051814,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.0606114000547677,0,0.4297239000443369,False,far-000,13,3,2,2.25,1,down,8,0
64,True,1.643122100038454,33.0,100.0,800.0,5,True,2,up,0.25,76,0.09127939981408417,1.2722318000160158,5.091279399814084,409.7473548001144,True,far-080,13,3,3,2.25,1,up,8,0
65,True,2.013986200094223,33.0,800.0,100.0,0,True,3,up,0.25,80,0,1.3056661000009626,0,413.4422739997972,False,far-rndm,13,1,0,0.75,0.5,up,16,0
66,True,10.355115399928764,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.306398699991405,0,0.3285638999659568,True,far-rndm,14,2,1,1.5,1.0,up,16,0
67,True,2.815455799922347,33.0,100.0,800.0,10,True,2,up,0.25,44,0.17171819997020066,0.7617101999931037,10.1717181999702,429.70766400010325,False,far-160,11,2,0,1.5,1,up,8,0
68,True,1.7857863998506218,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.0628235000185668,0,0.3896087999455631,True,far-000,14,4,3,3.0,1,down,8,0
69,True,4.8694148999638855,33.0,100.0,800.0,5,True,2,up,0.25,76,0.09188119997270405,1.2670680000446737,5.091881199972704,439.6458425002638,False,far-080,14,4,3,3.0,1,up,8,0
70,True,1.8195535999257118,33.0,800.0,100.0,0,True,3,up,0.25,80,0,1.309134199982509,0,443.1873900000937,True,far-rnd2,14,4,3,3.0,0.5,up,16,0
71,True,2.518601399846375,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.1992568001151085,0,0.08267130004242063,False,far-000,15,5,3,3.75,1,down,8,0
72,True,1.7501102997921407,33.0,100.0,800.0,5,True,2,up,0.25,76,0.09506429987959564,1.2662726000417024,5.095064299879596,451.1205569000449,False,far-080,15,5,3,3.75,1,up,8,0
73,True,2.7058294999878854,33.0,33.0,100.0,0,False,0,up,0.25,80,0,1.2971544999163598,0,0.31176339997909963,False,far-rndm,15,3,1,2.25,1.0,up,16,0
74,True,1.7019964000210166,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3085547999944538,0,0.3932161000557244,True,far-rnd2,15,5,4,3.75,0.5,up,16,0
75,True,2.4592659000772983,33.0,100.0,800.0,10,True,2,up,0.25,52,0.1696421999949962,0.9838921998161823,10.169642199994996,462.8613711001817,True,far-160,12,1,1,0.75,1,up,8,0
76,True,2.1039861999452114,33.0,100.0,800.0,10,True,2,up,0.25,52,0.16900570015423,0.882001900114119,10.16900570015423,466.42471869988367,True,far-160,13,2,2,1.5,1,up,8,0
77,True,5.493114899843931,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3065243000164628,0,0.29483190015889704,False,far-rndm,16,1,0,0.75,0.5,up,16,0
78,True,6.2994679000694305,33.0,33.0,100.0,0,False,0,up,0.25,80,0,1.2958679001312703,0,0.31922870012931526,False,far-rnd2,16,6,4,4.5,0.5,up,16,0
79,True,4.391903700074181,33.0,100.0,800.0,5,True,2,up,0.25,76,0.0915200999006629,1.2991187998559326,5.091520099900663,487.9426228001248,True,far-080,16,6,4,4.5,1,up,8,0
